team_in_possession,ball_zone_x,ball_zone_y,mean_norm_hull,mean_dist_k,n_frames
Romania,5,1,55.71170478504341,10.380848963330907,23
Romania,5,2,55.97977679790771,9.19378247917736,17
Romania,5,3,54.29109490261691,9.975041992834898,15
Romania,5,4,51.26266548208651,12.967427579775583,15
Romania,5,5,51.303098719373324,12.292418629921901,10
Romania,5,6,62.99156650553502,11.003004569498446,11
Romania,5,7,60.943896955250075,11.085533499720603,21
Romania,6,0,61.7027640780914,11.548943753976996,21
Romania,6,1,61.36871264543812,10.450157361579736,20
Romania,6,2,58.80130355905497,9.146945134028325,19
Romania,6,3,55.26549372865061,9.262079403980353,13
Romania,6,4,56.46514129404142,8.325684197809242,14
Romania,6,5,56.68654976465269,9.586756778501792,13
Romania,6,6,56.139990332853465,8.819736390695365,16
Romania,6,7,63.405045295418226,10.252618591922628,18
Romania,7,0,61.77341852674366,10.09298889868939,18
Romania,7,1,57.953851792480904,9.694127696855276,18
Romania,7,2,62.1464217101801,7.145604947955418,17
Romania,7,5,59.45736481696431,8.047282604542131,12
Romania,7,6,56.24462023382961,7.541375482016623,18
Romania,7,7,69.56662255201135,9.783391011579214,20
Romania,8,0,48.31688183680936,10.181754545485648,22
Romania,8,1,49.04483959708201,8.9996503342074,20
Romania,8,2,40.62496032048788,7.577709828232069,14
Romania,8,5,57.18496228430318,8.411811092380212,10
Romania,8,7,58.237290728101186,10.816558974087846,17
Romania,9,0,35.16469241258837,11.265177659983982,19
Romania,9,1,40.50671605902364,8.174338491154037,15
Romania,9,6,33.56504354124092,8.467302379266334,16
Romania,9,7,49.756965447763214,11.272299781234373,15
Romania,11,0,26.07594718460405,17.1713144975257,13
Romania,11,7,22.746633021270505,17.313018679439388,15
Scotland,0,4,44.84761314239734,27.73740381986265,13
Scotland,1,2,50.72714168238223,10.9123394725511,10
Scotland,1,3,50.68227965882747,17.56171574672004,12
Scotland,1,4,68.28263496588691,17.12851228420526,17
Scotland,2,1,52.848625120416656,14.380902200869313,15
Scotland,2,2,50.632819139670694,11.185178741316202,16
Scotland,2,4,36.241299062625025,16.548516126370952,12
Scotland,2,5,57.378567386933426,14.587212677138867,15
Scotland,3,0,68.077717616533,13.67828900055689,11
Scotland,3,1,48.063263006621106,13.520274157360252,23
Scotland,3,2,50.163918684370685,12.808700390127866,24
Scotland,3,3,41.63113603583535,13.363473587483536,16
Scotland,3,4,48.45515531873482,13.375286800537099,15
Scotland,3,5,51.74123618200736,13.875330252224321,16
Scotland,3,6,57.07013925406405,12.169419933247337,10
Scotland,4,0,65.0351599140461,12.392411828307651,17
Scotland,4,1,49.92732610413317,10.895159542776513,26
Scotland,4,2,48.227856696600824,11.019621349871862,35
Scotland,4,3,41.16080943238109,12.152384229048996,21
Scotland,4,4,46.19679412309165,10.882496737382708,26
Scotland,4,5,53.373731036351046,12.231083040672269,20
Scotland,4,7,60.34612936655606,11.244597188492513,17
Scotland,5,0,58.45630438114193,11.752587532971788,19
Scotland,5,1,53.360761954134446,10.016400107961852,15
Scotland,5,2,55.7996669201986,10.181876222374276,12
Scotland,5,3,44.28851864666651,11.103621147537007,24
Scotland,5,4,45.643692844970424,9.73536190275714,23
Scotland,5,5,53.54235611546207,9.52902181650604,34
Scotland,5,6,66.44706318305727,9.787706416218219,14
Scotland,5,7,54.94430317518084,12.966266902387952,14
Scotland,6,0,61.016086274494945,12.010017108815278,18
Scotland,6,1,54.37938404918622,11.315078142868137,17
Scotland,6,2,55.631871189861116,10.325674840936747,18
Scotland,6,3,47.273071760743186,11.408817034104237,15
Scotland,6,4,52.439100781034526,10.078296368651513,19
Scotland,6,5,44.615866408151916,7.886669988028245,14
Scotland,6,6,59.42034580291369,9.394840942139501,14
Scotland,6,7,70.92636134506554,10.34733425760264,14
Scotland,7,0,62.654315027111416,9.325221294685823,21
Scotland,7,1,46.51427563489143,10.18997734331004,18
Scotland,7,2,50.26127224369895,9.41386918108203,14
Scotland,7,4,50.34466772481476,7.146736348605486,11
Scotland,7,5,53.75606880610536,9.183842996493786,10
Scotland,7,6,49.530971525356975,10.44618768838659,10
Scotland,7,7,57.72585631228527,9.711427321826983,14
Scotland,8,0,50.67696903716505,11.85766401229912,16
Scotland,8,6,55.039309570124146,8.322979742885208,15
Scotland,8,7,65.93360166676807,11.349341492195643,13
Scotland,9,0,44.73416527336813,10.59539713165458,12
Scotland,9,6,42.91922119108361,9.610742910209002,11
Scotland,11,0,34.80958080487264,17.318651916331923,16
Serbia,1,2,49.25938824976848,14.09447305759042,10
Serbia,1,3,47.64122559885538,15.56104111626854,11
Serbia,1,4,48.25263105255467,14.108063837119808,11
Serbia,2,2,43.36558337779226,14.310688037745436,21
Serbia,2,3,46.196719940559085,15.497589454685654,11
Serbia,2,4,44.45088678259283,14.456200761630871,18
Serbia,2,5,34.16751679233707,14.382256630260953,15
Serbia,2,6,57.30898807662222,14.261400236399663,11
Serbia,3,0,61.3918806709302,13.26554724464404,14
Serbia,3,1,60.523356875724055,12.712109689488306,12
Serbia,3,2,49.32902427197419,12.827227199559562,27
Serbia,3,3,41.793935454340385,13.959778107348102,21
Serbia,3,4,39.30524218918298,13.527089709650523,18
Serbia,3,5,49.68647063158993,13.111628164452515,19
Serbia,3,6,55.16480071754983,14.56267178035157,25
Serbia,3,7,45.62818386385631,14.834411283072532,10
Serbia,4,0,56.99613165539654,12.25489310949332,26
Serbia,4,1,52.762765591502,10.63585911053171,18
Serbia,4,2,48.59627801225959,10.982892777136179,23
Serbia,4,3,39.57804451747229,12.77556830896739,14
Serbia,4,4,47.63636511149481,12.05225403996155,28
Serbia,4,5,53.200065842193666,12.151894921660352,30
Serbia,4,6,53.95216558491578,13.091825696363738,28
Serbia,4,7,61.618001799045985,12.041820842561885,23
Serbia,5,0,55.46950322014116,13.417085768298229,15
Serbia,5,1,50.361251896603,14.481534277015381,15
Serbia,5,2,50.353202933524656,10.85201704936634,35
Serbia,5,3,38.02201152102656,12.547116719823805,25
Serbia,5,4,46.995842879038484,11.726425835795267,27
Serbia,5,5,56.600572826229076,9.989095328419916,29
Serbia,5,6,53.75434966813432,11.538940663271644,36
Serbia,5,7,57.902667093414834,13.748578606880178,17
Serbia,6,0,60.22979188620243,13.752864922925069,22
Serbia,6,1,57.52575426131054,12.370292063099365,24
Serbia,6,2,53.7016829486442,10.577102768263726,22
Serbia,6,3,45.87593526245333,10.830586170118844,20
Serbia,6,4,45.3941357834719,10.14850730479898,30
Serbia,6,5,48.353245062340996,9.817540777226702,37
Serbia,6,6,59.93268827210041,11.135540842689736,32
Serbia,6,7,63.16022256492967,11.744448432391744,31
Serbia,7,0,57.47215258366015,11.91092378452408,23
Serbia,7,1,53.46278864211897,11.168908572518998,21
Serbia,7,2,48.94747430449509,9.054501821664362,25
Serbia,7,3,51.47925901772384,10.153687152271344,11
Serbia,7,4,45.880672691904586,9.980885581843468,15
Serbia,7,5,48.16575493695585,9.892438260406397,26
Serbia,7,6,48.54576678710921,12.109120268842766,20
Serbia,7,7,57.05195370328431,12.578688012300082,30
Serbia,8,0,55.14375247927729,11.78634027138844,14
Serbia,8,1,56.04879499219204,8.60424747476685,13
Serbia,8,3,40.21273112681698,7.034822577144818,14
Serbia,8,5,43.66013373493518,8.307813994566365,12
Serbia,8,6,49.11265147056387,8.940766587669968,16
Serbia,8,7,56.07492978528316,11.424411066650253,26
Serbia,9,1,43.16310587730852,7.7166292577384965,12
Serbia,9,5,35.370090007203615,6.607916320192562,16
Serbia,9,6,36.27624794686242,7.712972320432318,11
Serbia,9,7,45.57433917540245,11.727850069232671,16
Serbia,10,0,35.8396901724953,12.236832603742348,12
Serbia,11,0,26.96091979524694,17.138002588716592,10
Serbia,11,7,13.444351616679807,24.884823771372538,10
Slovakia,0,3,85.49081847420541,23.82412281494764,14
Slovakia,0,4,82.58456593965741,24.394890814476845,16
Slovakia,1,1,63.49925828136839,12.155782476221056,11
Slovakia,1,2,60.69603254298717,14.25373192336169,15
Slovakia,1,3,85.62084774488308,19.03488938793517,23
Slovakia,1,4,89.50030509229839,20.520877934997994,31
Slovakia,1,5,62.08613984572878,16.5186633783723,12
Slovakia,2,0,66.22802524844482,10.992387694103373,17
Slovakia,2,1,63.90780217506118,8.940714645817417,18
Slovakia,2,2,63.12362827917826,14.171579342220422,23
Slovakia,2,3,72.0565642630227,16.34184926549078,17
Slovakia,2,5,72.74920194008233,15.377165017773077,25
Slovakia,2,6,81.08458855489309,13.106011921559833,16
Slovakia,3,0,67.33476905047299,11.992318453453086,24
Slovakia,3,1,63.70005200311483,11.474749976413374,19
Slovakia,3,2,67.278612750073,12.043325460386606,33
Slovakia,3,3,69.82387425560353,15.787583544396407,21
Slovakia,3,4,64.27214717458212,16.571375366316847,23
Slovakia,3,5,67.54141774547914,13.801164655122038,27
Slovakia,3,6,80.34681789356267,13.86350211338562,17
Slovakia,3,7,80.95185233262701,12.221215040148577,20
Slovakia,4,0,65.66665529137761,11.861615324487586,29
Slovakia,4,1,73.6220571979282,12.653225930255465,26
Slovakia,4,2,62.61348590498941,12.006331030163846,54
Slovakia,4,3,67.56985023229784,12.908243909594733,22
Slovakia,4,4,62.864893147135675,11.908186850446878,29
Slovakia,4,5,67.34865182815803,12.97311348772812,42
Slovakia,4,6,75.48996905090111,11.808498346320443,30
Slovakia,4,7,69.10952761034781,10.306136909931672,16
Slovakia,5,0,73.5394162890275,10.330341591257325,25
Slovakia,5,1,66.11226918173456,11.478476426555067,37
Slovakia,5,2,57.82071823711774,9.429718768344227,55
Slovakia,5,3,56.13247116068456,10.326316403250468,32
Slovakia,5,4,60.12346086117631,11.598838404229319,31
Slovakia,5,5,61.12234576512444,10.789158907163301,41
Slovakia,5,6,65.4519307601051,11.921606902235942,15
Slovakia,5,7,80.55940756790821,10.83909237674819,18
Slovakia,6,0,69.832837485032,11.219754724073312,23
Slovakia,6,1,64.66613864912068,9.025089267763846,23
Slovakia,6,2,59.25503809899569,8.597754639754221,31
Slovakia,6,3,49.36617184894121,9.791857250141078,21
Slovakia,6,4,54.56860914113043,11.017159665191956,30
Slovakia,6,5,64.45006669353329,9.077639733897326,20
Slovakia,6,6,68.00622199873763,11.049526808557001,27
Slovakia,6,7,74.9809334885979,11.496871605888211,21
Slovakia,7,0,68.13120986876166,10.910618910196984,33
Slovakia,7,1,55.58311862305794,9.4133444048788,25
Slovakia,7,2,48.44831939975584,9.342434080470541,29
Slovakia,7,3,47.15523111111391,10.130714783119561,23
Slovakia,7,4,49.70593099233485,8.922377824522194,15
Slovakia,7,5,48.09292150473668,9.132539335769316,26
Slovakia,7,6,68.42837267439597,8.667818375364059,17
Slovakia,7,7,68.85837925671215,11.205922916202868,28
Slovakia,8,0,54.34576724993273,11.203674128582822,26
Slovakia,8,1,51.2619166680496,9.08828921653805,24
Slovakia,8,2,43.27303522653132,8.506391385352103,17
Slovakia,8,4,43.50569197897499,8.295105143136977,11
Slovakia,8,5,47.596852336971054,8.300201609211692,10
Slovakia,8,6,42.17423421363773,11.315407387399357,10
Slovakia,8,7,62.52981712707122,11.311281284332015,18
Slovakia,9,0,46.61296129931017,10.881921350326344,18
Slovakia,9,1,43.40149500982505,11.423895879306738,18
Slovakia,9,2,50.381745433712965,5.6301169563970355,11
Slovakia,9,5,43.99881620407703,6.819911350920881,11
Slovakia,9,6,53.17615365890802,7.871389122994885,11
Slovakia,9,7,46.52693309144166,11.155194411800801,21
Slovakia,10,0,40.79283381752428,12.934027874667537,13
Slovakia,10,7,42.48278047285482,10.386257803014868,22
Slovakia,11,7,27.494910019780246,18.88459111161757,20
Slovenia,0,4,58.70170005981205,25.42487212315356,24
Slovenia,0,5,66.25374149510212,15.443309034948257,10
Slovenia,1,2,67.19073444222444,15.231137175120368,12
Slovenia,1,4,68.32291279055234,19.70889588225373,15
Slovenia,1,5,68.04167662247544,18.36464934404212,10
Slovenia,1,7,59.05464816900556,15.13202064079807,13
Slovenia,2,0,63.75763074422123,15.39591961231336,15
Slovenia,2,1,65.51897504988871,14.45976823440297,13
Slovenia,2,2,58.91630290318323,15.029874913360883,17
Slovenia,2,6,60.43521544288721,11.418514408760347,14
Slovenia,2,7,56.374162829877065,11.994714201943186,15
Slovenia,3,2,54.378818573280626,9.165010660610223,14
Slovenia,3,5,54.848537381933376,10.884960089933188,10
Slovenia,3,6,68.53029995421703,9.699238534205195,25
Slovenia,3,7,62.06403896067581,11.444890391797621,24
Slovenia,4,0,72.878672734267,13.432725699918072,24
Slovenia,4,1,61.285223740653954,9.41652239806362,16
Slovenia,4,2,58.01352908915219,11.823247093346831,13
Slovenia,4,4,48.63972843468129,11.431210034596536,19
Slovenia,4,5,54.35760055222995,11.509544511115822,14
Slovenia,4,6,56.05231127122773,11.381721255864969,17
Slovenia,4,7,57.864611419044266,11.058726930569737,19
Slovenia,5,0,65.73593285569343,10.502608033317907,21
Slovenia,5,1,58.96777438969444,8.473657655953774,17
Slovenia,5,2,60.097300938988255,11.246143471090276,10
Slovenia,5,3,49.78717065780565,12.91916117247519,28
Slovenia,5,4,52.68026297006122,10.639222585226818,28
Slovenia,5,5,56.18358391372067,11.338541210324916,20
Slovenia,5,6,57.76128812965175,10.845437611561003,18
Slovenia,5,7,58.206110806623066,11.40742796531875,15
Slovenia,6,1,60.35973578082539,9.951858993824118,15
Slovenia,6,2,56.65970036104108,9.423772154820421,11
Slovenia,6,3,51.44133376638594,9.843498566428433,26
Slovenia,6,4,64.1350294255162,9.183253005734109,21
Slovenia,6,5,55.09651060987744,9.826623897852837,20
Slovenia,6,6,57.21250477201206,8.760378321060518,24
Slovenia,6,7,65.80175111940427,10.695629297658432,35
Slovenia,7,0,58.19950151552292,14.491269405974803,11
Slovenia,7,1,52.68147060776874,11.667386323181798,15
Slovenia,7,2,48.8194473955458,8.844583734606184,15
Slovenia,7,3,53.477828882047326,8.323600240864,14
Slovenia,7,4,58.66709010290317,9.283366789989257,11
Slovenia,7,5,51.5254137677092,8.057050441664288,15
Slovenia,7,6,51.152520772278464,8.487709335783958,20
Slovenia,7,7,60.95944771659908,10.450359971848368,26
Slovenia,8,1,56.65230635189469,9.765937035165736,12
Slovenia,8,5,38.70134047416989,7.622790697495887,18
Slovenia,8,6,52.336762310734564,7.647494027229768,17
Slovenia,8,7,51.1252866740777,10.717481633900519,24
Slovenia,9,6,43.66392660076089,8.022900236193813,14
Slovenia,9,7,51.605159461010174,10.732813112051373,13
Slovenia,10,0,32.19128728737731,14.752300421309991,10
Slovenia,10,7,38.674889165243215,10.021779574669104,11
Slovenia,11,7,19.648238700844935,21.784963904493296,10
Spain,0,3,75.50686447717266,22.448984061601447,33
Spain,0,4,68.1623509531492,23.98937599537383,32
Spain,1,1,78.71704376527002,14.658830970258338,12
Spain,1,2,56.115798312726135,17.092882456392957,22
Spain,1,3,67.1026478687373,17.527120698892038,55
Spain,1,4,66.78165401041103,18.20445019683028,51
Spain,1,5,71.56326171418998,17.31433750205733,18
Spain,1,6,76.7054527190892,13.547783783025812,14
Spain,2,0,65.4299182323886,13.641707947842344,23
Spain,2,1,67.07912168072599,11.55902141304737,26
Spain,2,2,58.09582602929894,13.4497400886069,42
Spain,2,3,55.3684821002263,14.317936474977332,30
Spain,2,4,56.329291307624345,15.852328838135032,31
Spain,2,5,58.25206901422032,12.54109103383479,44
Spain,2,6,65.9010577815605,11.201538083451084,20
Spain,2,7,80.53638867089684,10.904778942251003,13
Spain,3,0,73.13895813297361,12.300351135142096,30
Spain,3,1,62.47091870717106,12.321193198335408,36
Spain,3,2,63.03016220513113,12.257514381404913,40
Spain,3,3,59.90759601586951,11.143425776336999,31
Spain,3,4,58.86322336515394,13.368398382024173,24
Spain,3,5,61.273479515295264,13.688927923490581,43
Spain,3,6,58.44610997724169,11.245923759177886,24
Spain,3,7,71.24913599387234,12.18100965111384,35
Spain,4,0,71.63707912950721,12.688490428338163,39
Spain,4,1,61.63799450750449,12.77718187860506,42
Spain,4,2,64.68072263611421,11.714932154623416,65
Spain,4,3,58.077820821243954,11.571989572915282,51
Spain,4,4,62.608085556994936,11.852779124616509,55
Spain,4,5,61.674542983891136,12.00614696441663,56
Spain,4,6,56.31857772428249,11.646667847279305,35
Spain,4,7,70.47946021563217,11.772799937821683,30
Spain,5,0,70.12930962815409,10.549024710668442,38
Spain,5,1,69.8531104878267,11.432472120914026,51
Spain,5,2,60.700656343324624,10.2604885279852,67
Spain,5,3,57.152071178451024,10.540155646346921,50
Spain,5,4,56.831932204941566,10.810511577747082,74
Spain,5,5,56.80677115615067,11.110477325924967,66
Spain,5,6,68.25511698450067,11.550125143935743,30
Spain,5,7,77.26490948996394,11.251243062099146,40
Spain,6,0,65.76734594146686,11.461752312984828,57
Spain,6,1,60.808644935895245,11.003498730431474,93
Spain,6,2,56.31692297916068,10.394419187019357,85
Spain,6,3,54.011546934090326,10.480672936978907,58
Spain,6,4,52.028296331682064,10.804127627852873,63
Spain,6,5,51.99651709929103,10.847334603386287,75
Spain,6,6,60.67751319523383,11.018893190384135,42
Spain,6,7,71.82954247672598,11.8318949037561,34
Spain,7,0,58.97680151878249,11.130984110556865,100
Spain,7,1,54.13685470668618,10.018680694740372,106
Spain,7,2,50.81709457982259,9.56184904535592,87
Spain,7,3,48.07303109504715,8.838347837156206,68
Spain,7,4,49.153242076809185,9.430010011424548,51
Spain,7,5,52.64321046885468,10.08673699038329,75
Spain,7,6,63.011672636255554,9.866512130872831,53
Spain,7,7,65.71310375484175,10.743339101462873,59
Spain,8,0,53.642152617449604,11.137263638948262,82
Spain,8,1,51.52264102286174,9.128942994770549,84
Spain,8,2,46.457815493704935,8.00265219648216,54
Spain,8,3,42.58875198312765,7.109254294335521,34
Spain,8,4,43.447370990871896,7.11805564766503,32
Spain,8,5,45.36083766641442,8.035888271683186,41
Spain,8,6,50.06042617077034,8.9095754898058,45
Spain,8,7,56.477696143911025,10.75128129336487,60
Spain,9,0,46.70794547738974,10.252385852852406,76
Spain,9,1,41.96005422001587,7.965765101956482,67
Spain,9,2,37.616967954011386,5.981595535505876,54
Spain,9,3,36.1757424768371,5.578727361454594,30
Spain,9,4,39.468048727702495,6.065777318235161,25
Spain,9,5,36.52986501040452,5.846852305672849,47
Spain,9,6,38.27334708086042,8.107105353566642,36
Spain,9,7,46.66983877271363,11.517668164258737,42
Spain,10,0,40.62566221085773,10.787464822727404,35
Spain,10,1,35.84151018468045,10.194525670789455,20
Spain,10,2,30.429759907434864,5.465557622572187,15
Spain,10,4,34.71981900280085,4.531738955614742,11
Spain,10,5,30.316845692088243,5.769919093316636,20
Spain,10,6,31.449231833624506,7.740883806168717,22
Spain,10,7,40.126174073983364,10.63832902890387,23
Spain,11,0,26.614964063431383,17.97196175197122,26
Spain,11,1,29.770614241539437,9.98971514903372,18
Spain,11,2,26.761960430745464,6.872941711042446,12
Spain,11,5,22.013746964850707,6.959200311595868,12
Spain,11,6,27.100456244106653,7.926135213239609,12
Spain,11,7,28.23446679915757,19.982700284006324,16
Switzerland,0,3,77.97121244278432,16.98247610548088,23
Switzerland,0,4,77.99986152468492,18.232470780843386,28
Switzerland,1,1,78.88293631473724,13.30485095143331,13
Switzerland,1,2,62.36518751042747,10.851858677572302,27
Switzerland,1,3,65.80314273964726,16.250702320804464,28
Switzerland,1,4,67.48469301816176,15.195419289784711,43
Switzerland,1,5,62.59646287282061,12.820824210665558,19
Switzerland,1,6,60.2243869209923,14.209083276318347,14
Switzerland,1,7,73.53721665980446,14.473092132463504,11
Switzerland,2,0,68.15011868279925,12.200725960890814,12
Switzerland,2,1,67.06336229293501,10.782521664384776,26
Switzerland,2,2,57.67647144343378,10.587383475532683,36
Switzerland,2,3,56.831383525565336,10.326285205215207,16
Switzerland,2,4,64.0687669032283,12.278626354531383,19
Switzerland,2,5,60.907824201588355,13.550274729638224,26
Switzerland,2,6,64.92061796320903,13.619243629673775,12
Switzerland,2,7,63.28737506089387,11.766368422631642,22
Switzerland,3,0,75.77084928698392,10.182357656578999,20
Switzerland,3,1,69.87976413164589,11.578084490396638,26
Switzerland,3,2,62.361820867406806,10.86092780474562,25
Switzerland,3,3,55.826833978185356,11.617140727327603,17
Switzerland,3,4,62.20346529434062,10.619481160185726,16
Switzerland,3,5,63.114301408656054,11.293963718580642,15
Switzerland,3,6,67.59421097767948,12.599994297703292,19
Switzerland,3,7,75.18331089054927,12.097282872980074,23
Switzerland,4,0,68.82878788844732,11.124810449105059,33
Switzerland,4,1,67.2848107436337,9.840984563936571,28
Switzerland,4,2,57.80735082613878,9.612240112578387,41
Switzerland,4,3,60.6714539704818,10.649211200267445,33
Switzerland,4,4,58.88434787144093,10.271725365631577,37
Switzerland,4,5,62.89428393797125,11.700222718387874,28
Switzerland,4,6,63.99629246522493,11.135156366465253,24
Switzerland,4,7,67.17254725691727,11.837995815432134,39
Switzerland,5,0,67.9595428164875,9.60036995730938,36
Switzerland,5,1,63.842075041480236,11.087312174770876,32
Switzerland,5,2,56.54012850893152,9.966563623922301,33
Switzerland,5,3,60.15784633331326,8.67582845000863,29
Switzerland,5,4,60.05871075998235,9.71112997958932,35
Switzerland,5,5,59.94853076921019,9.341518971927147,39
Switzerland,5,6,61.88246978577106,9.522061190724497,22
Switzerland,5,7,67.81521700181844,11.133432969965446,37
Switzerland,6,0,61.88622283614886,11.341281977556024,28
Switzerland,6,1,59.053279639787355,10.682517780968743,28
Switzerland,6,2,55.104811808773256,8.612156651956953,45
Switzerland,6,3,55.34208475832363,10.699159920531585,29
Switzerland,6,4,54.4643450433907,9.188802857875292,24
Switzerland,6,5,56.205869811064424,9.197525544417585,34
Switzerland,6,6,56.506825849983045,10.311733410984447,32
Switzerland,6,7,62.75375276606399,11.078472683064392,24
Switzerland,7,0,61.93689436648836,11.007730421426317,52
Switzerland,7,1,60.43969512955523,9.534260834449306,50
Switzerland,7,2,56.212177150662804,8.84890689256445,44
Switzerland,7,3,51.54162865183389,8.913287868023865,27
Switzerland,7,4,46.8976780112618,10.098115453735062,18
Switzerland,7,5,45.087231661365074,9.844700881549201,27
Switzerland,7,6,58.29028963722945,9.608049184260672,27
Switzerland,7,7,57.33025487697622,10.894985336743279,56
Switzerland,8,0,58.31795334177551,9.638001316598153,54
Switzerland,8,1,51.23975284636426,7.860391892182041,49
Switzerland,8,2,45.7384515807655,6.962208845471583,27
Switzerland,8,3,49.181589111918704,6.263355066522892,13
Switzerland,8,4,44.14839563345216,8.350485866262416,16
Switzerland,8,5,41.89908098868764,7.14716954752361,10
Switzerland,8,6,43.13817019606342,9.046923659673777,21
Switzerland,8,7,48.11896992498871,9.986609060359772,39
Switzerland,9,0,46.98332761349616,9.515503140900453,54
Switzerland,9,1,43.76060716145351,7.643051951960202,41
Switzerland,9,2,35.157745588901655,6.094327608235623,19
Switzerland,9,4,29.185825962998713,5.635239327760311,13
Switzerland,9,5,37.113589694244496,6.06509893415863,16
Switzerland,9,6,44.79364286468129,8.400164540987625,16
Switzerland,9,7,46.35683888368997,9.922388245691637,35
Switzerland,10,0,39.86060705654588,10.088678337548359,14
Switzerland,10,1,34.79666468749914,8.089466901192948,17
Switzerland,10,5,24.429303900873727,5.802851917213822,10
Switzerland,10,6,39.02591952095576,8.619868676334072,11
Switzerland,10,7,36.392096710882065,11.352724199406863,23
Switzerland,11,0,33.5115852673306,17.17310814586344,16
Switzerland,11,7,22.153129682560014,21.608332517212347,20
Turkey,0,3,78.66665338845824,18.592982807116417,22
Turkey,0,4,79.8763269983507,19.032380882743723,25
Turkey,1,1,65.35698176150295,12.749278333436642,19
Turkey,1,2,66.60020046315087,13.837000481493794,12
Turkey,1,3,78.63936410138145,19.139811004413623,19
Turkey,1,4,78.94842946699465,18.408616872532537,33
Turkey,1,5,70.83277229089447,13.011269427806399,16
Turkey,1,6,73.47744519885214,12.863222868199289,18
Turkey,2,0,81.12908155893402,13.605928209059831,24
Turkey,2,1,67.84145695419924,12.394006581628261,21
Turkey,2,2,64.90721696656378,12.291618212936553,28
Turkey,2,3,66.25488741275663,11.960988209413328,11
Turkey,2,4,72.69932106108799,16.57642642231333,16
Turkey,2,5,65.94529657827333,12.84252500144443,22
Turkey,2,6,72.99284537327308,12.5644184792483,15
Turkey,2,7,76.9626730809305,12.62418802235935,13
Turkey,3,0,66.41038951459595,10.591608308746114,20
Turkey,3,1,68.78476544394985,11.701945393301132,25
Turkey,3,2,70.77447835526108,10.946500281618043,24
Turkey,3,3,61.95384769655013,9.906932186659839,16
Turkey,3,4,66.55043999375658,12.017128334536231,25
Turkey,3,5,62.56262577379541,12.39927005013045,16
Turkey,3,6,75.11205787012769,12.060418983066093,23
Turkey,3,7,80.24356616927038,12.712471105910254,12
Turkey,4,0,77.34846990253743,11.900692862699984,27
Turkey,4,1,67.78992148525548,13.119936917689001,27
Turkey,4,2,63.95538821008555,11.06526755530028,31
Turkey,4,3,59.80344656123551,12.88880429218371,31
Turkey,4,4,62.110721907087985,11.38623678877417,30
Turkey,4,5,71.64653223381816,11.157268046020913,26
Turkey,4,6,64.95682230718393,11.901570762637757,33
Turkey,4,7,77.77225591032074,10.711704461610898,23
Turkey,5,0,71.07237300946619,10.991538172205912,27
Turkey,5,1,64.74178961593879,12.300669706707785,32
Turkey,5,2,59.876396534560406,10.65767464233424,28
Turkey,5,3,58.14822625011648,11.169225677755998,29
Turkey,5,4,55.41576280805235,11.10382474337868,39
Turkey,5,5,59.261243116965886,11.811065237707409,34
Turkey,5,6,58.491107688217326,10.559995697755735,21
Turkey,5,7,64.98754412862685,9.644011077065835,22
Turkey,6,0,64.07069626148734,11.88136878722243,34
Turkey,6,1,57.92524756954917,10.854986926555702,28
Turkey,6,2,52.05432738302227,11.489579702206226,35
Turkey,6,3,46.11652255246422,10.706963209358824,30
Turkey,6,4,49.56441771796195,10.218762086514838,36
Turkey,6,5,51.3046346942636,9.717885039881626,28
Turkey,6,6,56.97794711267744,11.295123841342054,42
Turkey,6,7,65.1629328502603,11.07530552060633,32
Turkey,7,0,65.20952285890455,11.143328880971723,41
Turkey,7,1,53.71299189170279,9.252928094717445,31
Turkey,7,2,51.851929892963895,10.59653831513236,34
Turkey,7,3,45.3452181311805,10.500884189296823,23
Turkey,7,4,48.90027186762025,9.610869610696293,35
Turkey,7,5,50.720790456437236,10.329465591080023,33
Turkey,7,6,56.55916387548017,10.621993695075172,23
Turkey,7,7,63.27119931913378,9.663269442350643,37
Turkey,8,0,62.575148760694574,9.619203967309616,31
Turkey,8,1,51.25932651782306,8.346942156010517,29
Turkey,8,2,41.6361556616504,8.607201364827779,28
Turkey,8,3,40.22907341193404,8.216528654314237,23
Turkey,8,4,41.69173672603389,7.6436672488981445,19
Turkey,8,5,39.1658618260754,8.34247838361957,22
Turkey,8,6,46.81404218679392,9.67764717238781,34
Turkey,8,7,51.799224889572756,10.987795669143761,26
Turkey,9,0,47.824233225717464,9.56720250117501,23
Turkey,9,1,41.585612429750945,7.484475871885738,35
Turkey,9,2,35.15858474123723,5.792438343806524,25
Turkey,9,5,37.60866108795983,6.402311212786389,17
Turkey,9,6,38.64359411041672,7.737148488538546,28
Turkey,9,7,41.72446959650202,11.871905010693977,23
Turkey,10,0,49.78209646990144,10.649553844852386,11
Turkey,10,1,31.68974237258266,7.5524344569874895,13
Turkey,10,5,29.59327990698923,5.414146573668349,10
Turkey,10,6,36.87566444642471,9.038055981598974,12
Turkey,10,7,35.893215190667654,11.783861653581626,13
Turkey,11,6,29.161977596886395,8.126977362404476,13
Turkey,11,7,26.339144201579177,20.394184752400257,15
Ukraine,0,3,51.00855514154973,23.762497078550975,19
Ukraine,0,4,51.99812323025985,21.694151667476266,13
Ukraine,1,2,48.40300065028519,14.516009531426283,23
Ukraine,1,3,39.97471607463726,18.2764333819584,11
Ukraine,1,4,51.519245611197974,17.842751166449634,22
