player,team,urs_sum,off_ball_potential_sum,off_ball_captured_sum,xepv_mean,n_confident_candidates,n_received,receiver_conf_rate,primary_role,minutes_played,macro_role,urs_per90,off_ball_potential_per90,n_confident_per90,capitalization_rate,latency_rate,urs_pct_within_role,potential_pct_within_role,xepv_mean_pct_within_role,latency_pct_within_role
Oleksandr Tymchyk,Ukraine,0.46667798787550685,0.6624035114132851,0.19572552353777825,0.012266731692838614,54,13,0.24074074074074073,Right Back,200,FB,0.21000509454397806,0.2980815801359783,24.3,0.2954777868254108,0.7045222131745892,21.1,12.3,17.5,100.0
Adam Gnezda Čerin,Slovenia,0.9021085121001184,1.8074700826751786,0.9053615705750602,0.013590000621617884,133,58,0.43609022556390975,Right Defensive Midfield,390,MID,0.20817888740771964,0.4171084806173489,30.692307692307693,0.5008998927578726,0.4991001072421274,13.8,18.5,38.5,23.1
Gianluca Scamacca,Italy,0.56766246897807,0.9208952168463334,0.3532327478682633,0.021926076591579365,42,18,0.42857142857142855,Center Forward,248,FW,0.2060065411613964,0.33419584482326614,15.241935483870966,0.38357539642559146,0.6164246035744085,62.5,56.2,78.1,75.0
Lukáš Haraslín,Slovakia,0.5805826992913832,0.9683872764630541,0.38780457717167094,0.016696332352811278,58,20,0.3448275862068966,Left Wing,259,WIDE,0.20174688392364667,0.3365052312033779,20.154440154440152,0.4004643458225635,0.5995356541774365,21.6,16.2,32.4,48.6
Memphis Depay,Netherlands,1.0329503972669074,2.531617495462786,1.498667098195879,0.01847895982089625,137,65,0.4744525547445255,Center Forward,463,FW,0.20078949406916127,0.49210707255216146,26.630669546436287,0.5919800684273272,0.4080199315726728,59.4,78.1,40.6,6.2
Žan Karničnik,Slovenia,0.8710953202054059,1.5655986467781757,0.6945033265727698,0.012425386085541078,126,49,0.3888888888888889,Right Back,391,FB,0.20050787421607807,0.3603679749617284,29.002557544757032,0.4436024060202012,0.5563975939797988,19.3,21.1,21.1,36.8
Giorgi Kochorashvili,Georgia,0.8276235131594569,1.6429043753078563,0.8152808621483995,0.009496557082704372,173,66,0.3815028901734104,Left Center Midfield,373,MID,0.1996946814593864,0.39641124337186884,41.742627345844504,0.49624364899243006,0.50375635100757,12.3,15.4,1.5,30.8
Barış Alper Yılmaz,Turkey,1.033475184007061,1.4711613264252852,0.43768614241822407,0.017724835258135965,83,26,0.3132530120481928,Right Wing,468,WIDE,0.1987452276936656,0.28291563969717026,15.961538461538462,0.29751063636354536,0.7024893636364546,18.9,10.8,45.9,100.0
Elseid Hysaj,Albania,0.40407288583694634,0.6762824341953564,0.27220954835841005,0.012296044258097388,55,22,0.4,Right Back,183,FB,0.19872437008374408,0.33259791845673264,27.049180327868854,0.402508677727651,0.597491322272349,17.5,15.8,19.3,63.2
Philipp Lienhart,Austria,0.4648499447025313,0.8240045328227035,0.3591545881201722,0.011135196389495993,74,28,0.3783783783783784,Left Center Back,214,CB,0.1954976402954571,0.3465439624020715,31.121495327102803,0.435864820900748,0.5641351790992519,36.1,32.8,63.9,52.5
Timi Elšnik,Slovenia,0.7761187468609919,1.334944202490427,0.5588254556294351,0.014669716510883814,91,40,0.43956043956043955,Left Defensive Midfield,358,MID,0.19511365144550077,0.33560049783278895,22.877094972067038,0.41861334322955907,0.5813866567704409,10.8,4.6,63.1,81.5
Tomáš Holeš,Czech Republic,0.5860640768693709,1.0944303841424095,0.5083663072730387,0.012875651578145993,85,37,0.43529411764705883,Right Center Back,271,CB,0.19463382626658074,0.36346396521334634,28.22878228782288,0.4645031010093823,0.5354968989906177,34.4,36.1,88.5,27.9
Ivan Schranz,Slovakia,0.6992801109777144,1.2435490588284828,0.5442689478507684,0.015942936651647217,78,28,0.358974358974359,Right Wing,325,WIDE,0.1936467999630594,0.34436743167557987,21.599999999999998,0.4376738850685239,0.5623261149314761,16.2,18.9,16.2,32.4
Ádám Nagy,Hungary,0.35339533222770503,0.6658678726284635,0.31247254040075845,0.01091586676440104,61,26,0.4262295081967213,Right Defensive Midfield,165,MID,0.19276109030602093,0.3632006577973437,33.27272727272727,0.469271087021058,0.530728912978942,9.2,10.8,7.7,49.2
Peter Pekarík,Slovakia,0.8105998542136064,1.3620682799841626,0.5514684257705562,0.013485824554298639,101,36,0.3564356435643564,Right Back,379,FB,0.19249073055204374,0.3234462933999331,23.984168865435354,0.40487575687245897,0.595124243127541,15.8,14.0,33.3,61.4
Silvan Widmer,Switzerland,0.6217879883948835,1.360760148253756,0.7389721598588724,0.0158227924215553,86,42,0.4883720930232558,Right Wing Back,292,FB,0.19164698272445038,0.4194123744617741,26.506849315068493,0.5430583492669041,0.4569416507330959,14.0,28.1,71.9,8.8
Tomáš Souček,Czech Republic,0.5832952477747165,1.180023729786953,0.5967284820122365,0.016164708627218534,73,31,0.4246575342465753,Center Defensive Midfield,282,MID,0.18615805780044142,0.37660331801711266,23.29787234042553,0.5056919339410002,0.4943080660589998,7.7,13.8,80.0,21.5
Dennis Man,Romania,0.555299067676194,1.0099778825503385,0.4546788148741445,0.018703294121302564,54,22,0.4074074074074074,Right Midfield,271,WIDE,0.18441666454190944,0.3354170089650571,17.933579335793358,0.4501869028319863,0.5498130971680137,13.5,13.5,56.8,21.6
Patrick Wimmer,Austria,0.3051983788970363,0.4627141180606053,0.15751573916356904,0.013220403373160152,35,10,0.2857142857142857,Right Wing,149,WIDE,0.184348014098881,0.279491749164124,21.140939597315437,0.3404169724143536,0.6595830275856465,10.8,8.1,8.1,91.9
Ylber Ramadani,Albania,0.5507282477340565,1.03321189965132,0.4824836519172635,0.009566776848623334,108,42,0.3888888888888889,Right Defensive Midfield,271,MID,0.18289868005928078,0.34313310320523543,35.867158671586715,0.46697454034364894,0.5330254596563511,6.2,7.7,3.1,52.3
José Ignacio Fernández Iglesias,Spain,0.5441357984014474,0.9561087601914519,0.4119729617900045,0.008935595889639736,107,37,0.34579439252336447,Right Center Back,268,CB,0.1827321711049637,0.32108130006429353,35.93283582089552,0.43088504042940756,0.5691149595705924,32.8,31.1,23.0,57.4
Wout Weghorst,Netherlands,0.31977305411797946,0.48270415131341077,0.1629310971954313,0.017239433975478956,28,7,0.25,Center Forward,158,FW,0.18214920804188706,0.2749580608747277,15.949367088607595,0.3375382141465015,0.6624617858534985,56.2,53.1,34.4,96.9
Fabian Lukas Schär,Switzerland,0.9659787848810736,1.9001691824983429,0.9341903976172692,0.010615470293286832,179,82,0.4581005586592179,Right Center Back,478,CB,0.18187885070982557,0.3577724402193533,33.70292887029289,0.4916353797449738,0.5083646202550263,31.1,34.4,50.8,13.1
Luka Lochoshvili,Georgia,0.3330756499882543,0.49232826112349254,0.15925261113523825,0.010475069385606224,47,12,0.2553191489361702,Left Wing Back,166,FB,0.1805831837285716,0.2669249608500863,25.481927710843376,0.3234683517290354,0.6765316482709647,12.3,8.8,7.0,98.2
Roland Sallai,Hungary,0.5497753674214675,0.8121373061773801,0.2623619387559126,0.012689645409021564,64,21,0.328125,Left Attacking Midfield,283,CAM,0.17484022285488365,0.2582768818231951,20.353356890459363,0.32305120914936736,0.6769487908506326,20.0,20.0,10.0,90.0
Ferrán Torres García,Spain,0.2715823494742282,0.5751542609705755,0.3035719114963473,0.019171808699019185,30,13,0.43333333333333335,Right Wing,148,WIDE,0.16515142873432795,0.34975596950913374,18.243243243243246,0.5278095497094437,0.4721904502905563,8.1,21.6,64.9,5.4
Berat Djimsiti,Albania,0.5030313089049909,0.8823321000903527,0.37930079118536175,0.008403162858003358,105,41,0.3904761904761905,Left Center Back,278,CB,0.16285186259514095,0.2856470827630638,33.99280575539568,0.42988438383520283,0.5701156161647971,29.5,24.6,16.4,59.0
Romelu Lukaku Menama,Belgium,0.6214869985017024,1.5046618598709074,0.8831748613692051,0.03499213627606761,43,21,0.4883720930232558,Center Forward,352,FW,0.15890292575327616,0.3847146800806297,10.994318181818182,0.5869590270899651,0.41304097291003494,53.1,59.4,93.8,9.4
Giorgi Chakvetadze,Georgia,0.4232669893637688,0.9282484945151657,0.5049815051513968,0.011900621724553405,78,36,0.46153846153846156,Right Center Midfield,244,MID,0.15612306984729177,0.3423867397801841,28.77049180327869,0.5440154313583392,0.4559845686416608,4.6,6.2,18.5,6.2
Dušan Vlahović,Serbia,0.3080874071159031,0.4452644028183883,0.13717699570248518,0.04047858207439894,11,6,0.5454545454545454,Left Attacking Midfield,179,CAM,0.1549042829074373,0.2238759567243293,5.53072625698324,0.3080798618398338,0.6919201381601662,15.0,10.0,100.0,95.0
Jack Hendry,Scotland,0.4815111668757392,0.8952101787054181,0.41369901182967883,0.008366450268274934,107,36,0.3364485981308411,Right Center Back,280,CB,0.15477144649577332,0.28774612886959866,34.39285714285714,0.46212500893135233,0.5378749910686477,27.9,26.2,14.8,31.1
Merih Demiral,Turkey,0.3701473098514784,0.7317352459617606,0.3615879361102822,0.00975646994615681,75,27,0.36,Center Back,216,CB,0.15422804577144933,0.3048896858174003,31.25,0.4941513178513452,0.5058486821486547,26.2,29.5,29.5,9.8
Przemysław Frankowski,Poland,0.4604471780963125,1.0031002002910379,0.5426530221947253,0.010132325255465029,99,49,0.494949494949495,Right Wing Back,271,FB,0.15291603700615544,0.33313290784573213,32.87822878228782,0.5409758885874819,0.4590241114125181,10.5,17.5,5.3,10.5
Róbert Boženík,Slovakia,0.3477998087443057,0.5554161827536859,0.20761637400938018,0.016335770080990762,34,10,0.29411764705882354,Center Forward,208,FW,0.1504903018605169,0.24032430984534484,14.711538461538462,0.37380324962813194,0.6261967503718681,50.0,34.4,25.0,78.1
Arlind Afrim Ajeti,Albania,0.4487681599706729,0.7526005526782973,0.30383239270762435,0.008854124149156439,85,30,0.35294117647058826,Right Center Back,271,CB,0.14903739630022347,0.2499411429558921,28.22878228782288,0.4037100313391598,0.5962899686608403,24.6,21.3,21.3,75.4
Lasha Dvali,Georgia,0.6007684408644243,0.8530801651189308,0.2523117242545066,0.007229492924736702,118,29,0.2457627118644068,Left Center Back,368,CB,0.1469270643418429,0.20863373603452112,28.85869565217391,0.2957655500281512,0.7042344499718488,23.0,16.4,11.5,98.4
Willi Orban,Hungary,0.43892073415862937,0.7883187368287131,0.34939800267008375,0.00856868192205123,92,34,0.3695652173913043,Center Back,281,CB,0.14057959457037952,0.25248642816578004,29.466192170818506,0.4432192035364515,0.5567807964635485,21.3,23.0,19.7,42.6
Aleksandar Mitrović,Serbia,0.3776627120170869,0.6999965523194371,0.3223338403023503,0.01707308664193749,41,16,0.3902439024390244,Center Forward,245,FW,0.13873324114913396,0.2571415906479565,15.061224489795919,0.46047918269639726,0.5395208173036028,46.9,46.9,31.2,37.5
John McGinn,Scotland,0.3505566547466054,0.6050748370185823,0.2545181822719769,0.015126870925464558,40,14,0.35,Left Center Forward,228,CAM,0.13837762687366,0.23884533040207198,15.789473684210526,0.4206391783305318,0.5793608216694681,10.0,15.0,25.0,55.0
Scott McTominay,Scotland,0.4196400451252861,0.6665261780431715,0.24688613291788544,0.012343077371169842,54,19,0.35185185185185186,Center Attacking Midfield,275,CAM,0.1373367420410027,0.21813584008685613,17.672727272727272,0.37040725638520144,0.6295927436147986,5.0,5.0,5.0,80.0
Artem Dovbyk,Ukraine,0.3735920052670383,0.6862958592647256,0.3127038539976873,0.038127547736929196,18,6,0.3333333333333333,Center Forward,247,FW,0.1361266415952771,0.2500673171409931,6.558704453441295,0.45564001265096915,0.5443599873490308,43.8,43.8,100.0,40.6
Răzvan Gabriel Marin,Romania,0.5368777726878978,1.1675389084231844,0.6306611357352866,0.012972654538035382,90,43,0.4777777777777778,Right Center Midfield,359,MID,0.13459331348721673,0.2926977764849209,22.56267409470752,0.5401628426987704,0.45983715730122965,3.1,3.1,26.2,9.2
Georges Mikautadze,Georgia,0.5203172902937467,0.8734751287375203,0.3531578384437736,0.015597770156027148,56,22,0.39285714285714285,Right Center Forward,350,FW,0.13379587464696344,0.22460789024679093,14.4,0.4043135595105166,0.5956864404894834,40.6,28.1,18.8,65.6
Andrei Florin Ratiu,Romania,0.5209150453360046,0.8081944878809971,0.2872794425449925,0.011885213057073487,68,20,0.29411764705882354,Right Back,360,FB,0.13022876133400116,0.20204862197024925,17.0,0.3554583047184715,0.6445416952815285,8.8,1.8,15.8,87.7
Milos Kerkez,Hungary,0.32972597054369757,0.6205486780736794,0.29082270752998185,0.011708465624031687,53,24,0.4528301886792453,Left Wing Back,233,FB,0.12736196287095614,0.23969691427738687,20.472103004291846,0.46865414077225975,0.5313458592277402,7.0,3.5,14.0,21.1
Attila Fiola,Hungary,0.24943376912217005,0.4432292947070238,0.19379552558485377,0.008058714449218615,55,19,0.34545454545454546,Right Center Back,178,CB,0.12611819787076012,0.2241046995709671,27.80898876404494,0.4372353720729432,0.5627646279270568,19.7,18.0,13.1,49.2
Khvicha Kvaratskhelia,Georgia,0.4798579496610509,0.8750264386522384,0.39516848899118756,0.014113329655681264,62,23,0.3709677419354839,Left Center Forward,345,FW,0.12518033469418718,0.22826776660493175,16.17391304347826,0.4516074846833734,0.5483925153166266,37.5,31.2,15.6,43.8
Marko Arnautović,Austria,0.3929667345116864,0.7648842958566392,0.3719175613449528,0.020672548536665926,37,14,0.3783783783783784,Center Forward,283,FW,0.12497175302491793,0.24324942271059197,11.766784452296822,0.48624028936091607,0.5137597106390839,34.4,37.5,59.4,28.1
Solomon Kverkvelia,Georgia,0.23878539737364046,0.5795068785253333,0.3407214811516929,0.010536488700460606,55,27,0.4909090909090909,Right Center Back,180,CB,0.11939269868682023,0.28975343926266667,27.500000000000004,0.5879507108159341,0.4120492891840659,18.0,27.9,49.2,3.3
Andraž Šporar,Slovenia,0.439604903332354,0.8456252243473885,0.4060203210150345,0.020625005471887524,41,16,0.3902439024390244,Right Center Forward,343,FW,0.11534822536417452,0.22188416965383373,10.75801749271137,0.4801421591088189,0.5198578408911811,31.2,25.0,56.2,31.2
Mateo Retegui,Italy,0.20598144099619287,0.363763810693286,0.1577823696970931,0.021397871217252118,17,4,0.23529411764705882,Center Forward,162,FW,0.11443413388677381,0.20209100594071444,9.444444444444445,0.433749496400922,0.566250503599078,28.1,21.9,71.9,46.9
David Strelec,Slovakia,0.2270566162954064,0.48961047784690226,0.26255386155149585,0.018831172224880857,26,11,0.4230769230769231,Center Forward,179,FW,0.11416254450607026,0.24617286595654303,13.072625698324023,0.5362504959168676,0.4637495040831324,25.0,40.6,43.8,15.6
Erik Janža,Slovenia,0.3275129083552883,0.7336987767840006,0.4061858684287124,0.012649978910068976,58,29,0.5,Left Back,269,FB,0.10957680948689942,0.24547542717680318,19.405204460966544,0.5536139370562051,0.4463860629437949,5.3,5.3,24.6,7.0
Paweł Dawidowicz,Poland,0.22096683609255485,0.42303876792422695,0.2020719318316721,0.006043410970346099,70,21,0.3,Center Back,183,CB,0.1086722144717483,0.20805185307748864,34.42622950819672,0.4776676445593904,0.5223323554406096,16.4,14.8,3.3,23.0
Márton Dárdai,Hungary,0.21390408956467188,0.4692600753588271,0.2553559857941552,0.009984256922528236,47,26,0.5531914893617021,Left Center Back,180,CB,0.10695204478233593,0.23463003767941354,23.5,0.5441672948607299,0.4558327051392701,14.8,19.7,36.1,6.6
Harry Kane,England,0.6703060985493332,1.769722227724407,1.0994161291750737,0.02328581878584746,76,40,0.5263157894736842,Center Forward,601,FW,0.10037861708725455,0.2650166397590626,11.381031613976706,0.6212365488502426,0.3787634511497574,21.9,50.0,84.4,3.1
Che Adams,Scotland,0.23151428657120934,0.40560697869796547,0.1740926921267561,0.01931461803323645,21,10,0.47619047619047616,Center Forward,209,FW,0.09969514732731503,0.17466329226228178,9.043062200956937,0.42921522870639245,0.5707847712936076,18.8,18.8,50.0,50.0
Qazim Laçi,Albania,0.17679622142517154,0.4812353199312918,0.30443909850612033,0.012339367177725432,39,17,0.4358974358974359,Center Attacking Midfield,164,MID,0.09702231663576488,0.26409255362083084,21.402439024390244,0.6326200216342942,0.3673799783657058,1.5,1.5,23.1,1.5
Otar Kakabadze,Georgia,0.37235832162808574,1.0925852436909638,0.7202269220628779,0.009418838307680722,116,59,0.5086206896551724,Right Wing Back,354,FB,0.09466736990544553,0.2777759094129569,29.491525423728813,0.6591951760485181,0.34080482395148193,3.5,10.5,1.8,1.8
Radu Drăgușin,Romania,0.3742189435500663,0.6333195818079218,0.2591006382578555,0.009895618465748778,64,25,0.390625,Right Center Back,362,CB,0.0930378588936629,0.15745514464837834,15.91160220994475,0.4091151540241458,0.5908848459758542,13.1,8.2,32.8,68.9
Guram Kashia,Georgia,0.37657621579996303,0.7104749217836472,0.33389870598368415,0.006897814774598517,103,36,0.34951456310679613,Center Back,369,CB,0.0918478575121861,0.17328656628869443,25.121951219512198,0.4699655058132544,0.5300344941867456,11.5,13.1,6.6,24.6
Anthony Ralston,Scotland,0.265913957855114,0.7522051262291283,0.4862911683740142,0.011226942182524303,67,32,0.47761194029850745,Right Wing Back,262,FB,0.09134448933954299,0.2583910738955021,23.015267175572518,0.6464874426100171,0.3535125573899829,1.8,7.0,8.8,3.5
Andrei Burcă Andonie,Romania,0.34839218109676146,0.6491310802748196,0.3007388991780581,0.008430273769802852,77,29,0.37662337662337664,Left Center Back,345,CB,0.09088491680785081,0.1693385426803877,20.08695652173913,0.4632945614786087,0.5367054385213913,9.8,9.8,18.0,29.5
Jan Bednarek,Poland,0.279505232201046,0.5366123687585614,0.25710713655751544,0.00616795826159266,87,29,0.3333333333333333,Right Center Back,279,CB,0.09016297812936969,0.17310076411566497,28.06451612903226,0.4791300974897877,0.5208699025102124,8.2,11.5,4.9,21.3
Denis Mihai Drăguş,Romania,0.28793033050658695,0.4999198373577995,0.2119895068512125,0.01612644636638063,31,13,0.41935483870967744,Center Forward,292,FW,0.08874564981367405,0.15408488137740395,9.554794520547945,0.42404699915816446,0.5759530008418355,15.6,15.6,21.9,56.2
Jasir Asani,Albania,0.20043268493444358,0.36337978251958764,0.16294709758514406,0.013458510463688431,27,10,0.37037037037037035,Right Wing,209,WIDE,0.08631072556985608,0.15647933218546836,11.626794258373206,0.44842092329768113,0.5515790767023189,5.4,2.7,10.8,27.0
Robin Hranáč,Czech Republic,0.250452319136197,0.4352995520233244,0.18484723288712737,0.01036427504817439,42,15,0.35714285714285715,Center Back,278,CB,0.0810816860512868,0.14092431540323452,13.597122302158274,0.42464374711146685,0.5753562528885332,6.6,6.6,44.3,62.3
Jan Mlakar,Slovenia,0.2541490070424175,0.505856578701637,0.2517075716592195,0.012646414467540926,40,15,0.375,Left Midfield,288,WIDE,0.07942156470075547,0.15808018084426156,12.5,0.49758683045156354,0.5024131695484364,2.7,5.4,5.4,13.5
Rey Manaj,Albania,0.1224178783478329,0.1664360423994372,0.044018164051604323,0.010402252649964826,16,4,0.25,Center Forward,159,FW,0.06929313868745259,0.09420908060345502,9.056603773584905,0.264474950359389,0.7355250496406109,12.5,6.2,3.1,100.0
Benjamin Šeško,Slovenia,0.2396331628985459,0.48832691616534035,0.2486937532667945,0.013198024761225415,37,15,0.40540540540540543,Left Center Forward,356,FW,0.06058141758671104,0.12345343386202423,9.353932584269664,0.5092771768955501,0.4907228231044499,9.4,12.5,6.2,21.9
Barnabás Varga,Hungary,0.16643655538897809,0.339876357796024,0.1734398024070459,0.01359505431184096,25,9,0.36,Center Forward,255,FW,0.058742313666698145,0.1199563615750673,8.823529411764707,0.5103026392648805,0.4896973607351195,6.2,9.4,9.4,18.8
Vanja Drkušić,Slovenia,0.2287419519307563,0.3010633125856066,0.07232136065485026,0.007001472385711781,43,11,0.2558139534883721,Right Center Back,378,CB,0.05446236950732292,0.0716817410918111,10.238095238095237,0.2402197731558071,0.7597802268441929,4.9,1.6,8.2,100.0
Jaka Bijol,Slovenia,0.2286907584379275,0.5042396082173493,0.2755488497794218,0.007203422974533561,70,24,0.34285714285714286,Left Center Back,395,CB,0.05210675508712272,0.1148900373153454,15.949367088607595,0.5464641120787327,0.4535358879212673,3.3,4.9,9.8,4.9
Adam Buksa,Poland,0.06157567597457521,0.09509171740016925,0.03351604142559404,0.01901834348003385,5,2,0.4,Left Center Forward,153,FW,0.03622098586739718,0.05593630435304074,2.9411764705882355,0.35246015470043857,0.6475398452995614,3.1,3.1,46.9,87.5
Giorgi Gvelesiani,Georgia,0.04838621217440877,0.14584512225511148,0.09745891008070273,0.004167003493003185,35,12,0.34285714285714286,Right Center Back,164,CB,0.026553409120102373,0.08003695733512216,19.20731707317073,0.6682356500769916,0.3317643499230084,1.6,3.3,1.6,1.6
