player,team,primary_role,minutes_played,passes_total,passes_analysed,coverage_pct,gravity_hull_pct,gravity_proximity_pct,gravity_composite_pct,gravity_n,gravity_directional_m,gravity_directional_n,passes_op,lb_geom,lb_epv,lb_quality,epv_added_sum,epv_added_mean,defenders_bypassed_mean,between_lines_n,hull_penetration_n,pressure_resistance_n,lb_geom_pct,lb_epv_pct,lb_quality_pct,between_lines_pct,hull_exit_n,hull_exit_pct,hull_penetration_pct,pressure_resistance_pct,epv_penetration_mean,epv_penetration_sum,penetration_n,epv_inside_circ_mean,epv_inside_circ_sum,inside_circ_n,lb_geom_per90,lb_epv_per90,lb_quality_per90,epv_added_per90,epv_penetration_per90,epv_inside_circ_per90,penetration_per90,inside_circ_per90,between_lines_per90,successful_hull_exits_per90,successful_hull_penetrations_per90,macro_role
Mikel Merino Zazón,Spain,Center Attacking Midfield,195,136,127,93.38235294117648,-3.873018208602845,22.340839489617903,9.233910640507528,126,3.733042236797279,111,119.0,1.0,12.0,1.0,0.711714019999999,0.0059807900840336044,1.0588235294117647,71.0,48.0,4.0,0.8403361344537815,10.084033613445378,0.8403361344537815,59.66386554621849,71.0,61.97183098591549,10.416666666666668,50.0,0.0032652380952380715,0.0228566666666665,7.0,0.01417530158730155,0.2976813333333326,21.0,0.46153846153846156,5.538461538461538,0.46153846153846156,0.3284833938461534,0.010549230769230693,0.13739138461538425,3.2307692307692304,9.692307692307693,32.76923076923077,20.307692307692307,2.3076923076923075,MID
Kevin Danso,Austria,Right Center Back,222,169,144,85.20710059171599,3.66808950612448,-28.192752433210533,-12.26233146354303,132,-4.231317609867177,127,119.0,3.0,20.0,3.0,0.8343529215999982,0.007011369089075615,0.5798319327731093,4.0,115.0,1.0,2.5210084033613445,16.80672268907563,2.5210084033613445,3.361344537815126,4.0,25.0,8.695652173913043,0.0,0.004268791666666617,0.0512254999999994,12.0,0.08356408333333315,0.1671281666666663,2.0,1.2162162162162162,8.108108108108107,1.2162162162162162,0.3382511844324317,0.020767094594594353,0.06775466216216201,4.864864864864865,0.8108108108108109,1.6216216216216217,0.40540540540540543,4.0540540540540535,CB
Khvicha Kvaratskhelia,Georgia,Left Center Forward,345,89,70,78.65168539325843,8.241843891383295,14.080585077133982,11.16121448425864,35,4.111926863797235,61,55.0,5.0,9.0,3.0,0.7425700626666663,0.01350127386666666,1.2,24.0,31.0,7.0,9.090909090909092,16.363636363636363,5.454545454545454,43.63636363636363,24.0,62.5,22.58064516129032,100.0,0.04742627323809521,0.33198391266666644,7.0,0.004971518518518511,0.044743666666666605,9.0,1.3043478260869565,2.3478260869565215,0.782608695652174,0.19371392939130425,0.08660449895652167,0.011672260869565201,1.826086956521739,2.3478260869565215,6.260869565217392,3.9130434782608696,1.826086956521739,FW
Oleksandr Zinchenko,Ukraine,Left Back,215,158,141,89.24050632911393,11.531592703590976,-5.16350903545158,3.1840418340696988,67,-1.3432811977948764,116,121.0,6.0,16.0,5.0,0.7536159306666652,0.006228230831955911,1.165289256198347,17.0,104.0,1.0,4.958677685950414,13.223140495867769,4.132231404958678,14.049586776859504,17.0,47.05882352941176,25.961538461538463,100.0,0.008365967741935435,0.2593449999999985,31.0,0.003639499999999967,0.0218369999999998,6.0,2.511627906976744,6.697674418604651,2.0930232558139537,0.3154671337674413,0.10856302325581331,0.009141069767441777,12.976744186046513,2.511627906976744,7.116279069767442,3.3488372093023253,11.30232558139535,FB
Piotr Zieliński,Poland,Left Center Midfield,256,148,128,86.48648648648648,3.950393422473681,11.758346901706217,7.854370162089948,76,3.4550276291716107,115,109.0,4.0,11.0,1.0,0.7357608987166657,0.0067500999882262915,1.18348623853211,38.0,71.0,5.0,3.669724770642202,10.091743119266056,0.9174311926605505,34.862385321100916,38.0,52.63157894736842,25.352112676056336,40.0,0.004441997257142824,0.0932819423999993,21.0,0.005016472222222225,0.060197666666666705,12.0,1.40625,3.8671875,0.3515625,0.2586659409550778,0.03279443287499976,0.021163242187500014,7.3828125,4.21875,13.359375,7.03125,6.328125,MID
Francisco Fernandes Conceição,Portugal,Center Attacking Midfield,180,127,107,84.25196850393701,-2.2804349667842585,8.427352786308829,3.073458909762285,101,1.6065551719752649,94,104.0,9.0,9.0,8.0,2.224195617316668,0.021386496320352576,1.4423076923076923,9.0,95.0,3.0,8.653846153846153,8.653846153846153,7.6923076923076925,8.653846153846153,9.0,22.22222222222222,12.631578947368421,66.66666666666666,0.05584710098181817,1.2286362215999997,22.0,0.04599173333333342,0.22995866666666712,5.0,4.5,4.5,4.0,1.112097808658334,0.6143181107999999,0.11497933333333357,11.0,2.5,4.5,1.0,6.0,WIDE
Konrad Laimer,Austria,Left Defensive Midfield,277,128,119,92.96875,-5.553345259144241,17.903214007519754,6.174934374187755,110,2.625378356566469,104,109.0,5.0,13.0,2.0,0.5760321787499988,0.0052846988876146675,1.1192660550458715,43.0,66.0,10.0,4.587155963302752,11.926605504587156,1.834862385321101,39.44954128440367,43.0,51.162790697674424,24.242424242424242,40.0,0.012184341052631538,0.2315024799999992,19.0,0.009415787037036983,0.1694841666666657,18.0,1.6245487364620939,4.223826714801444,0.6498194945848376,0.18715846962996352,0.07521741227436797,0.055067057761732534,6.173285198555957,5.8483754512635375,13.971119133574009,7.148014440433213,5.1985559566787005,MID
Federico Chiesa,Italy,Right Wing,264,106,86,81.13207547169812,-5.546563957039613,20.047234786890613,7.2503354149255,59,2.642539817042344,60,81.0,8.0,8.0,7.0,1.3119488723833332,0.016196899659053497,1.654320987654321,25.0,56.0,5.0,9.876543209876543,9.876543209876543,8.641975308641975,30.864197530864196,25.0,44.0,10.714285714285714,60.0,0.050825749999999954,0.6099089999999995,12.0,0.018475604166666652,0.14780483333333322,8.0,2.7272727272727275,2.7272727272727275,2.3863636363636362,0.4472552974034091,0.20792352272727255,0.050388011363636326,4.090909090909091,2.7272727272727275,8.522727272727273,3.75,2.0454545454545454,WIDE
András Schäfer,Hungary,Left Defensive Midfield,287,131,120,91.6030534351145,1.4528845916792648,10.730335269720928,6.091609930700097,78,0.8643430876434517,109,102.0,2.0,8.0,1.0,0.14960110666966595,0.001466677516369274,0.8137254901960784,38.0,64.0,1.0,1.9607843137254901,7.8431372549019605,0.9803921568627451,37.254901960784316,38.0,68.42105263157895,9.375,100.0,0.0025465555555554834,0.0152793333333329,6.0,0.0018446944444444058,0.011068166666666435,6.0,0.627177700348432,2.508710801393728,0.313588850174216,0.04691323902533079,0.004791428571428436,0.003470853658536513,1.8815331010452963,1.8815331010452963,11.916376306620208,8.153310104529616,1.8815331010452963,MID
Juraj Kucka,Slovakia,Right Center Midfield,343,125,116,92.8,-3.851180832040716,29.87000397313556,13.009411570547416,89,6.128791616714835,95,103.0,5.0,9.0,3.0,0.6250363357999993,0.006068313939805818,1.2135922330097086,62.0,41.0,5.0,4.854368932038835,8.737864077669903,2.912621359223301,60.19417475728155,62.0,45.16129032258064,9.75609756097561,80.0,0.0007422083333333,0.0029688333333332,4.0,0.0059751228070175225,0.11352733333333292,19.0,1.3119533527696792,2.361516034985423,0.7871720116618076,0.16400370327113684,0.000778994169096175,0.02978851311953342,1.0495626822157433,4.985422740524782,16.26822157434402,7.346938775510203,1.0495626822157433,MID
Mykola Shaparenko,Ukraine,Right Defensive Midfield,222,130,117,90.0,-6.877280139121126,18.22652798288888,5.674623921883878,93,1.7457118916868533,107,108.0,5.0,13.0,4.0,0.5368688021999998,0.004971007427777775,1.0925925925925926,36.0,72.0,3.0,4.62962962962963,12.037037037037036,3.7037037037037033,33.33333333333333,36.0,63.888888888888886,11.11111111111111,33.33333333333333,0.014026454545454497,0.15429099999999946,11.0,0.0007020416666666624,0.0056163333333333,8.0,2.0270270270270268,5.27027027027027,1.6216216216216217,0.21764951440540534,0.06255040540540519,0.002276891891891878,4.45945945945946,3.2432432432432434,14.594594594594595,9.324324324324325,3.2432432432432434,MID
Andrei Burcă Andonie,Romania,Left Center Back,345,147,134,91.15646258503402,-6.491685342868219,-23.44814211894142,-14.969913730904825,92,-3.176455098531451,100,114.0,2.0,10.0,2.0,0.41011072416666455,0.00359746249269004,0.8333333333333334,3.0,111.0,0.0,1.7543859649122806,8.771929824561402,1.7543859649122806,2.631578947368421,3.0,0.0,7.207207207207207,,0.00903813888888885,0.1084576666666662,12.0,0.0001879999999999,0.0001879999999999,1.0,0.5217391304347826,2.608695652173913,0.5217391304347826,0.10698540630434729,0.028293304347825968,4.9043478260843476e-05,3.130434782608696,0.2608695652173913,0.782608695652174,0.0,2.0869565217391304,CB
Jaka Bijol,Slovenia,Left Center Back,395,137,113,82.48175182481752,12.940850709366329,-43.82788900817054,-15.443519149402098,55,-1.768867934770384,94,90.0,1.0,10.0,1.0,0.9921401187666663,0.011023779097407402,0.8333333333333334,4.0,86.0,0.0,1.1111111111111112,11.11111111111111,1.1111111111111112,4.444444444444445,4.0,0.0,5.813953488372093,,0.03395491666666666,0.2716393333333333,8.0,0.0007684999999999333,0.0023054999999998,3.0,0.22784810126582278,2.278481012658228,0.22784810126582278,0.22605724225063284,0.06189250632911391,0.0005253037974683088,1.8227848101265822,0.6835443037974683,0.9113924050632911,0.0,1.139240506329114,CB
Ivan Ilić,Serbia,Right Defensive Midfield,208,152,134,88.1578947368421,1.895183559248194,4.530937099577293,3.213060329412743,121,0.1018864495484934,126,116.0,1.0,10.0,1.0,0.3365359862500002,0.0029011722952586223,0.7327586206896551,19.0,97.0,1.0,0.8620689655172413,8.620689655172415,0.8620689655172413,16.379310344827587,19.0,78.94736842105263,13.402061855670103,100.0,0.018987820512820473,0.24684166666666613,13.0,0.0038156666666666335,0.0114469999999999,3.0,0.4326923076923077,4.3269230769230775,0.4326923076923077,0.1456165325120193,0.10680649038461516,0.004953028846153803,5.625,1.2980769230769231,8.221153846153845,6.490384615384615,5.625,MID
Timi Elšnik,Slovenia,Left Defensive Midfield,358,118,110,93.22033898305084,-9.301658582934149,11.260261797145589,0.9793016071057206,79,3.4907838450707565,92,90.0,5.0,14.0,4.0,0.6878167487166652,0.007642408319074058,1.1777777777777778,43.0,47.0,4.0,5.555555555555555,15.555555555555555,4.444444444444445,47.77777777777778,43.0,51.162790697674424,14.893617021276595,50.0,0.002868519010416625,0.022948152083333,8.0,0.008195541666666625,0.0983464999999995,12.0,1.2569832402234635,3.5195530726256985,1.005586592178771,0.17291482509636835,0.005769088512569748,0.02472398044692725,2.011173184357542,3.016759776536313,10.810055865921788,5.53072625698324,1.7597765363128492,MID
Jakub Piotr Kiwior,Poland,Left Center Back,279,150,124,82.66666666666667,-4.905826448897073,-14.25909230268666,-9.582459375791863,84,0.2452840836684107,92,94.0,5.0,12.0,4.0,0.37303866666666463,0.003968496453900687,0.925531914893617,10.0,84.0,3.0,5.319148936170213,12.76595744680851,4.25531914893617,10.638297872340425,10.0,40.0,13.095238095238097,33.33333333333333,0.016835727272727263,0.18519299999999989,11.0,0.0013513333333333,0.0040539999999999,3.0,1.6129032258064515,3.870967741935484,1.2903225806451613,0.1203350537634402,0.0597396774193548,0.0013077419354838387,3.5483870967741935,0.967741935483871,3.225806451612903,1.2903225806451613,3.5483870967741935,CB
Rafael Alexandre Conceição Leão,Portugal,Left Wing,281,113,91,80.53097345132744,-6.978249372068987,6.808280600472647,-0.0849843857981705,78,0.9411966856959418,75,86.0,7.0,9.0,4.0,2.8227792043999997,0.03282301400465116,1.627906976744186,11.0,75.0,5.0,8.13953488372093,10.465116279069768,4.651162790697675,12.790697674418606,11.0,63.63636363636363,16.0,40.0,0.06591834454999997,1.5820402691999993,24.0,0.0082757222222222,0.0248271666666666,3.0,2.2419928825622777,2.8825622775800714,1.281138790035587,0.9040929836156583,0.5067032890676154,0.007951761565836279,7.686832740213523,0.9608540925266904,3.5231316725978647,2.2419928825622777,3.8434163701067616,WIDE
Georgiy Sudakov,Ukraine,Center Attacking Midfield,262,119,110,92.43697478991596,-1.4125645128796391,21.017615975208944,9.802525731164652,87,3.2658936080181307,90,101.0,6.0,13.0,5.0,0.8802199428166667,0.008715048938778879,1.316831683168317,49.0,52.0,5.0,5.9405940594059405,12.871287128712872,4.9504950495049505,48.51485148514851,49.0,53.06122448979592,9.615384615384617,80.0,0.04618123809523809,0.3232686666666666,7.0,0.011261404761904745,0.23648949999999966,21.0,2.0610687022900764,4.465648854961832,1.717557251908397,0.3023656292118321,0.1110464885496183,0.08123685114503805,2.404580152671756,7.213740458015267,16.83206106870229,8.931297709923664,1.717557251908397,CAM
Mario Mitaj,Albania,Left Back,283,148,121,81.75675675675676,-0.4552006064980629,-22.26611986287312,-11.360660234685591,74,1.065013096016362,86,99.0,3.0,8.0,1.0,0.31160016666666446,0.003147476430976409,0.98989898989899,10.0,89.0,3.0,3.0303030303030303,8.080808080808081,1.0101010101010102,10.1010101010101,10.0,40.0,32.58426966292135,100.0,0.004921161458333285,0.1574771666666651,32.0,0.0020431666666666497,0.008172666666666599,4.0,0.9540636042402828,2.5441696113074204,0.31802120141342755,0.0990954593639569,0.05008107773851541,0.002599081272084784,10.176678445229681,1.2720848056537102,3.1802120141342756,1.2720848056537102,9.222614840989399,FB
Petar Stojanović,Slovenia,Right Midfield,315,110,97,88.18181818181819,0.1847735247052987,13.57802522515251,6.881399374928905,74,3.076346277813963,86,81.0,6.0,4.0,2.0,0.8479656537499995,0.010468711774691353,1.2592592592592593,28.0,53.0,8.0,7.4074074074074066,4.938271604938271,2.4691358024691357,34.5679012345679,28.0,50.0,11.320754716981133,87.5,0.03373418518518515,0.3036076666666664,9.0,0.005702854166666637,0.0456228333333331,8.0,1.7142857142857144,1.1428571428571428,0.5714285714285714,0.24227590107142843,0.08674504761904754,0.01303509523809517,2.571428571428571,2.2857142857142856,8.0,4.0,1.7142857142857144,WIDE
Georges Mikautadze,Georgia,Right Center Forward,350,72,63,87.5,-10.594445034658852,34.272634847357686,11.839094906349416,36,11.10164711699113,51,54.0,5.0,8.0,3.0,0.4391085987499999,0.00813164071759259,1.7592592592592593,35.0,19.0,6.0,9.25925925925926,14.814814814814813,5.555555555555555,64.81481481481481,35.0,48.57142857142857,21.052631578947366,83.33333333333334,0.00238129999999996,0.0119064999999998,5.0,-0.004804355555555547,-0.0720653333333332,15.0,1.2857142857142856,2.057142857142857,0.7714285714285715,0.1129136396785714,0.003061671428571377,-0.018531085714285682,1.2857142857142856,3.857142857142857,9.0,4.371428571428571,1.0285714285714285,FW
Przemysław Frankowski,Poland,Right Wing Back,271,128,103,80.46875,7.2149044866504815,13.74700363088871,10.480954058769596,39,1.1591448651152942,82,89.0,5.0,16.0,4.0,1.4123595282333306,0.015869208182396972,1.247191011235955,12.0,77.0,2.0,5.617977528089887,17.97752808988764,4.49438202247191,13.48314606741573,12.0,50.0,23.376623376623375,100.0,0.019217622192028952,0.4420053104166659,23.0,0.0016256333333332998,0.008128166666666499,5.0,1.6605166051660516,5.313653136531365,1.3284132841328413,0.46904928981918725,0.14679143150368978,0.0026993911439113834,7.638376383763838,1.6605166051660516,3.9852398523985237,1.9926199261992619,5.977859778597786,FB
Andrija Živković,Serbia,Right Wing Back,245,144,118,81.94444444444444,-10.365959667380473,5.899140571824252,-2.233409547778112,82,-0.2470512828762074,96,101.0,10.0,20.0,7.0,1.8332949025499992,0.018151434678712865,1.4356435643564356,14.0,87.0,1.0,9.900990099009901,19.801980198019802,6.9306930693069315,13.861386138613863,14.0,57.14285714285714,14.942528735632186,0.0,0.04590006481481481,0.8262011666666665,18.0,0.00911573333333328,0.0455786666666664,5.0,3.6734693877551017,7.346938775510203,2.571428571428571,0.6734552703244895,0.30350246938775505,0.01674318367346929,6.612244897959184,1.8367346938775508,5.142857142857142,2.938775510204082,4.775510204081632,FB
Vladimír Coufal,Czech Republic,Right Wing Back,279,150,111,74.0,-4.574381909249095,-18.178018094544985,-11.37620000189704,24,-1.0481539980088748,79,74.0,4.0,11.0,3.0,1.8250894780333307,0.024663371324774738,1.4189189189189189,9.0,65.0,1.0,5.405405405405405,14.864864864864865,4.054054054054054,12.162162162162163,9.0,55.55555555555556,16.923076923076923,100.0,0.06291765547916658,1.2583531095833316,20.0,0.0021898888888888333,0.0065696666666665,3.0,1.2903225806451613,3.5483870967741935,0.967741935483871,0.5887385413010744,0.40592035793010695,0.0021192473118279032,6.451612903225806,0.967741935483871,2.903225806451613,1.6129032258064515,3.5483870967741935,FB
Orkun Kökçü,Turkey,Center Attacking Midfield,231,124,106,85.48387096774194,-1.399618843641554,16.354614007054685,7.477497581706566,102,4.420355234588811,93,94.0,8.0,9.0,4.0,0.4744194493166667,0.005047015418262412,1.1808510638297873,49.0,45.0,5.0,8.51063829787234,9.574468085106384,4.25531914893617,52.12765957446809,49.0,51.02040816326531,11.11111111111111,80.0,0.014909119047619001,0.104363833333333,7.0,0.005213500000000002,0.07298900000000003,14.0,3.116883116883117,3.5064935064935066,1.5584415584415585,0.18483874648701298,0.04066123376623364,0.028437272727272738,2.7272727272727275,5.454545454545455,19.09090909090909,9.74025974025974,1.948051948051948,CAM
Benjamin Šeško,Slovenia,Left Center Forward,356,72,67,93.05555555555556,-4.471784161680324,31.65556804409697,13.591891941208328,47,11.077971755278938,61,58.0,3.0,2.0,1.0,0.02101400708333255,0.0003623104669540095,1.4310344827586208,45.0,13.0,4.0,5.172413793103448,3.4482758620689653,1.7241379310344827,77.58620689655173,45.0,33.33333333333333,23.076923076923077,25.0,0.0015651313333333201,0.0078256566666666,5.0,-0.001876000000000001,-0.03939600000000002,21.0,0.7584269662921348,0.5056179775280899,0.25280898876404495,0.005312529880617779,0.00197839634831459,-0.00995966292134832,1.2640449438202246,5.308988764044944,11.376404494382022,3.792134831460674,0.7584269662921348,FW
Lasha Dvali,Georgia,Left Center Back,368,143,124,86.7132867132867,0.1466489247529299,-52.0500004279505,-25.951675751598785,59,-2.583274611154719,77,101.0,4.0,24.0,4.0,0.2725551666666647,0.0026985660066006405,0.7326732673267327,4.0,97.0,0.0,3.9603960396039604,23.762376237623762,3.9603960396039604,3.9603960396039604,4.0,25.0,27.835051546391753,,0.004927793103448248,0.1429059999999992,29.0,-0.003952277777777766,-0.011856833333333299,3.0,0.9782608695652174,5.869565217391304,0.9782608695652174,0.06665751358695603,0.03494983695652154,-0.0028997690217391217,7.092391304347826,0.733695652173913,0.9782608695652174,0.24456521739130435,6.603260869565218,CB
Pedro González López,Spain,Center Attacking Midfield,185,92,87,94.56521739130434,-10.255029404898476,26.061473712025748,7.903222153563637,83,4.379801535497616,72,83.0,12.0,18.0,5.0,0.5848978645833333,0.007046962223895581,1.4216867469879517,64.0,19.0,10.0,14.457831325301203,21.686746987951807,6.024096385542169,77.10843373493977,64.0,54.6875,10.526315789473683,100.0,0.09887161111111108,0.2966148333333332,3.0,0.011660346095679005,0.3148293445833331,27.0,5.837837837837839,8.756756756756758,2.4324324324324325,0.28454490709459457,0.14429910810810806,0.15316022168918908,1.4594594594594597,13.135135135135135,31.135135135135137,17.027027027027028,0.972972972972973,CAM
Breel-Donald Embolo,Switzerland,Center Forward,302,49,48,97.95918367346938,-17.036533972761735,25.8767827478433,4.420124387540784,41,9.7334083204763,38,45.0,6.0,5.0,3.0,0.521755598516667,0.011594568855925932,1.488888888888889,37.0,8.0,3.0,13.333333333333334,11.11111111111111,6.666666666666667,82.22222222222221,37.0,51.35135135135135,25.0,100.0,0.025883291666666627,0.10353316666666651,4.0,0.0016796176470588158,0.02855349999999987,17.0,1.7880794701986755,1.490066225165563,0.8940397350993378,0.1554900790281458,0.03085425496688737,0.008509321192052942,1.1920529801324504,5.066225165562914,11.026490066225165,5.662251655629139,0.5960264900662252,FW
Răzvan Gabriel Marin,Romania,Right Center Midfield,359,109,98,89.90825688073394,1.2394785408797186,7.665693213495291,4.452585877187506,68,3.751647513444771,73,87.0,3.0,8.0,3.0,1.233041040833332,0.014172885526819909,1.160919540229885,37.0,50.0,4.0,3.4482758620689653,9.195402298850574,3.4482758620689653,42.5287356321839,37.0,64.86486486486487,10.0,100.0,0.016875203703703656,0.1518768333333329,9.0,0.0020907307692307436,0.02717949999999967,13.0,0.7520891364902508,2.0055710306406684,0.7520891364902508,0.3091189238857936,0.03807497214484669,0.006813802228412174,2.256267409470752,3.2590529247910864,9.275766016713092,6.016713091922006,1.2534818941504178,MID
Josip Stanišić,Croatia,Right Back,187,133,94,70.67669172932331,-13.316397747952742,2.493332025281674,-5.411532861335534,77,-0.1649294268729321,82,79.0,3.0,7.0,1.0,0.23612853410000006,0.0029889687860759503,1.0379746835443038,8.0,71.0,1.0,3.79746835443038,8.860759493670885,1.2658227848101267,10.126582278481013,8.0,87.5,15.492957746478872,100.0,0.00138991499999995,0.0166789799999994,12.0,-0.001458,-0.001458,1.0,1.4438502673796794,3.368983957219251,0.48128342245989303,0.1136447490320856,0.008027316577539818,-0.0007017112299465242,5.7754010695187175,0.48128342245989303,3.8502673796791442,3.368983957219251,5.294117647058823,FB
Ladislav Krejčí,Czech Republic,Left Center Back,273,139,113,81.29496402877699,0.771263896396465,-19.738967774110247,-9.48385193885689,24,-3.127868896081422,87,91.0,4.0,23.0,4.0,1.0524716866666648,0.01156562293040291,1.032967032967033,12.0,79.0,1.0,4.395604395604396,25.274725274725274,4.395604395604396,13.186813186813188,12.0,58.333333333333336,6.329113924050633,100.0,0.02930311904761897,0.20512183333333278,7.0,0.01485676666666664,0.0742838333333332,5.0,1.3186813186813187,7.582417582417583,1.3186813186813187,0.3469686879120873,0.06762258241758223,0.02448917582417578,2.3076923076923075,1.6483516483516485,3.956043956043956,2.3076923076923075,1.6483516483516485,CB
Berat Djimsiti,Albania,Left Center Back,278,143,129,90.2097902097902,-0.0697964738866546,-46.70571973525279,-23.38775810456972,69,-3.6455738746917423,104,110.0,1.0,9.0,1.0,0.07669299999999848,0.0006972090909090771,0.37272727272727274,3.0,107.0,0.0,0.9090909090909091,8.181818181818182,0.9090909090909091,2.727272727272727,3.0,33.33333333333333,8.411214953271028,,0.0025470555555555,0.0229234999999995,9.0,0.0019351666666666,0.0019351666666666,1.0,0.32374100719424465,2.9136690647482015,0.32374100719424465,0.024828669064747712,0.007421276978417104,0.0006264928057553741,2.9136690647482015,0.32374100719424465,0.9712230215827339,0.32374100719424465,2.9136690647482015,CB
Nicolae Claudiu Stanciu,Romania,Left Center Midfield,355,115,104,90.43478260869566,13.24791175050058,3.055713343853815,8.151812547177196,77,3.4934250363950228,85,85.0,4.0,10.0,4.0,0.7782914192499997,0.00915636963823529,1.2470588235294118,36.0,49.0,1.0,4.705882352941177,11.76470588235294,4.705882352941177,42.35294117647059,36.0,47.22222222222222,16.3265306122449,0.0,0.03807010958333326,0.4187712054166659,11.0,0.000707097222222225,0.0084851666666667,12.0,1.0140845070422535,2.535211267605634,1.0140845070422535,0.19731331755633794,0.10616734785211249,0.0021511690140845153,2.788732394366197,3.04225352112676,9.126760563380282,4.309859154929577,2.028169014084507,MID
Willi Orban,Hungary,Center Back,281,131,116,88.54961832061069,3.918887398148352,-26.663088134578064,-11.372100368214856,61,-1.1378577838622317,87,95.0,5.0,12.0,4.0,0.4768108537499985,0.005019061618421037,0.8105263157894737,12.0,83.0,2.0,5.263157894736842,12.631578947368421,4.2105263157894735,12.631578947368421,12.0,58.333333333333336,4.819277108433735,100.0,0.023884299999999938,0.1194214999999997,5.0,0.035697999999999994,0.07139599999999999,2.0,1.6014234875444842,3.8434163701067616,1.281138790035587,0.15271522006227709,0.038248879003558625,0.02286704626334519,1.6014234875444842,0.6405693950177935,3.8434163701067616,2.2419928825622777,1.281138790035587,CB
Peter Pekarík,Slovakia,Right Back,379,128,106,82.8125,-5.610895393631681,-16.968029903425677,-11.289462648528678,79,-1.1443280946145198,96,76.0,2.0,11.0,2.0,0.6146548138333326,0.008087563339912271,0.868421052631579,8.0,68.0,1.0,2.631578947368421,14.473684210526317,2.631578947368421,10.526315789473683,8.0,50.0,16.176470588235293,0.0,0.025244293578431342,0.4291529908333328,17.0,0.018192277777777734,0.0545768333333332,3.0,0.47493403693931396,2.612137203166227,0.47493403693931396,0.14596024602902358,0.10190968120052757,0.012960197889182026,4.036939313984169,0.712401055408971,1.8997361477572559,0.9498680738786279,2.612137203166227,FB
Rasmus Winther Højlund,Denmark,Center Forward,284,54,45,83.33333333333334,-17.461470121058884,22.68802844839532,2.613279163668217,31,7.06015638975962,31,40.0,0.0,1.0,0.0,0.18898149124999958,0.0047245372812499895,1.275,32.0,8.0,8.0,0.0,2.5,0.0,80.0,32.0,34.375,12.5,87.5,0.07560691666666675,0.1512138333333335,2.0,0.007190958333333287,0.1150553333333326,16.0,0.0,0.31690140845070425,0.0,0.0598885007482393,0.04791987676056343,0.03646119718309836,0.6338028169014085,5.070422535211268,10.140845070422536,3.485915492957746,0.31690140845070425,FW
José Ignacio Fernández Iglesias,Spain,Right Center Back,268,140,114,81.42857142857143,5.156198379258038,-4.0840291948330325,0.5360845922125026,109,-2.089619726866032,103,99.0,0.0,13.0,0.0,0.15047782124999862,0.0015199779924242283,0.7777777777777778,12.0,87.0,2.0,0.0,13.131313131313133,0.0,12.121212121212121,12.0,75.0,22.988505747126435,100.0,0.0030852380952380476,0.064789999999999,21.0,0.0031352777777777664,0.009405833333333299,3.0,0.0,4.365671641791045,0.0,0.050533596688432374,0.021757835820895185,0.003158675373134317,7.052238805970149,1.007462686567164,4.029850746268656,3.0223880597014925,6.716417910447761,CB
Nicușor Silviu Bancu,Romania,Left Back,267,138,120,86.95652173913044,-22.32953963181051,-16.125425806329257,-19.22748271906988,58,-0.281873509911787,88,83.0,1.0,9.0,1.0,1.0345398396666645,0.012464335417670657,1.0,7.0,76.0,1.0,1.2048192771084338,10.843373493975903,1.2048192771084338,8.433734939759036,7.0,57.14285714285714,22.36842105263158,0.0,0.008238753968253923,0.1730138333333324,21.0,0.001878722222222167,0.005636166666666501,3.0,0.33707865168539325,3.033707865168539,0.33707865168539325,0.3487212942696622,0.05831926966292104,0.0018998314606741016,7.078651685393258,1.0112359550561798,2.359550561797753,1.348314606741573,5.730337078651686,FB
Denis Mihai Drăguş,Romania,Center Forward,292,57,51,89.47368421052632,-6.030028263205668,36.66141415489364,15.315692945843985,36,9.289923667111388,35,47.0,4.0,2.0,2.0,0.3677009733333323,0.007823424964538984,1.4680851063829787,37.0,10.0,5.0,8.51063829787234,4.25531914893617,4.25531914893617,78.72340425531915,37.0,35.13513513513514,40.0,60.0,0.020238611111111082,0.1214316666666665,6.0,0.00540019047619045,0.0756026666666663,14.0,1.2328767123287672,0.6164383561643836,0.6164383561643836,0.1133324917808216,0.03742756849315063,0.02330219178082181,1.8493150684931505,4.315068493150685,11.404109589041097,4.006849315068493,1.2328767123287672,FW
Roland Sallai,Hungary,Left Attacking Midfield,283,80,75,93.75,-2.143410324899004,23.45982545160096,10.658207563350976,54,3.528697280184596,63,66.0,6.0,6.0,3.0,1.974604749116666,0.02991825377449494,1.621212121212121,21.0,45.0,8.0,9.090909090909092,9.090909090909092,4.545454545454546,31.818181818181817,21.0,66.66666666666666,20.0,75.0,0.07501080555555559,0.900129666666667,12.0,0.00016233333333332496,0.0006493333333332999,4.0,1.9081272084805656,1.9081272084805656,0.9540636042402828,0.6279661746307419,0.2862603180212015,0.00020650176678444163,3.816254416961131,1.2720848056537102,6.678445229681979,4.4522968197879855,2.862190812720848,CAM
