match_id,team,player_id,player,primary_role,minutes_played,total_touches,passes_attempted,passes_successful,passes_failed,pass_completion_pct,passes_under_pressure,avg_dist_all_passes,avg_dist_successful,avg_dist_failed,through_balls,switches_of_play,crosses,assists,key_passes,carries,shots,shots_on_target,goals,xg_total,dribbles_attempted,dribbles_successful,ball_recoveries,interceptions,tackles_won,aerial_won,clearances,blocks,fouls_committed,fouls_won,dispossessed,miscontrols
3930170,Serbia,6318.0,Andrija Živković,Right Wing Back,81,185,59,53,6,89.8,6,19.34,18.33,28.2,0,5,6,0,3,50,0,0,0,0.0,3,1,5,0,0,0,0,4,0,0,1,0
3930170,Serbia,3831.0,Dušan Tadić,Right Attacking Midfield,81,159,45,36,9,80.0,7,18.43,15.02,32.08,1,3,3,0,3,41,0,0,0,0.0,0,0,4,1,0,0,0,0,0,2,5,0
3930170,Serbia,18015.0,Dušan Vlahović,Left Attacking Midfield,63,86,12,8,4,66.7,4,15.84,19.24,9.05,0,1,0,0,0,19,3,1,0,0.127278217,1,1,4,0,0,0,0,2,1,1,4,3
3930170,Serbia,7993.0,Filip Mladenović,Left Wing Back,45,96,30,19,11,63.3,6,15.74,14.48,17.92,0,0,2,0,0,21,0,0,0,0.0,0,0,2,1,0,0,0,0,1,1,0,0
3930170,Serbia,30179.0,Ivan Ilić,Right Defensive Midfield,94,232,72,66,6,91.7,4,20.76,20.12,27.82,0,4,2,1,2,65,1,0,0,0.02786128,1,0,10,0,0,0,1,3,0,1,1,1
3930170,Serbia,6319.0,Luka Jović,Right Center Forward,30,29,5,5,0,100.0,1,21.97,21.97,0.0,0,0,0,0,1,5,1,1,1,0.14172395,0,0,1,0,0,0,0,0,2,1,0,0
3930170,Serbia,6321.0,Milos Veljkovic,Right Center Back,94,263,91,84,7,92.3,7,21.5,20.37,34.99,0,3,0,0,0,76,0,0,0,0.0,0,0,5,0,0,0,2,1,0,1,0,0
3930170,Serbia,5603.0,Nikola Milenković,Center Back,94,216,73,67,6,91.8,3,23.77,22.55,37.37,0,0,0,0,0,61,0,0,0,0.0,0,0,2,0,0,0,4,2,1,0,0,0
3930170,Serbia,15731.0,Predrag Rajković,Goalkeeper,91,68,22,17,5,77.3,1,40.88,33.62,65.58,0,0,0,0,0,13,0,0,0,0.0,1,1,4,0,0,0,0,0,0,1,0,0
3930170,Serbia,6687.0,Saša Lukić,Left Defensive Midfield,63,151,44,43,1,97.7,5,17.94,18.18,7.28,0,1,0,0,0,37,1,0,0,0.08807026,1,0,4,1,0,0,2,0,2,1,0,1
3930170,Serbia,5589.0,Sergej Milinković-Savić,Left Defensive Midfield,31,53,11,8,3,72.7,2,16.29,18.29,10.97,0,0,0,0,0,10,1,0,0,0.09501195,1,0,2,0,0,0,1,2,0,0,0,2
3930170,Serbia,27719.0,Strahinja Pavlović,Left Center Back,94,217,65,53,12,81.5,5,18.59,16.62,27.28,0,1,1,0,1,57,0,0,0,0.0,0,0,4,1,1,0,4,3,1,1,1,3
3930170,Slovenia,31968.0,Adam Gnezda Čerin,Right Defensive Midfield,91,205,48,39,9,81.2,7,22.28,19.21,35.56,0,6,1,0,0,45,1,1,0,0.041358393,1,0,8,1,0,0,3,2,4,2,1,3
3930170,Slovenia,31866.0,Andraž Šporar,Right Center Forward,92,102,16,11,5,68.8,3,14.06,11.91,18.79,0,0,1,0,2,17,2,0,0,0.52965859,0,0,2,0,0,0,2,1,0,3,1,2
3930170,Slovenia,38759.0,Benjamin Šeško,Left Center Forward,75,102,19,12,7,63.2,8,9.7,10.26,8.74,0,0,0,0,1,17,2,1,0,0.260242838,1,0,3,0,1,0,0,1,0,0,2,0
3930170,Slovenia,28211.0,Erik Janža,Left Back,92,159,45,29,16,64.4,4,24.25,19.86,32.21,0,1,4,0,1,34,0,0,0,0.0,0,0,2,0,1,0,3,1,1,1,0,1
3930170,Slovenia,16047.0,Jaka Bijol,Left Center Back,94,123,32,30,2,93.8,2,24.55,25.34,12.59,0,1,0,0,0,27,0,0,0,0.0,0,0,0,1,0,0,8,5,1,0,0,0
3930170,Slovenia,31089.0,Jan Mlakar,Left Midfield,60,78,19,12,7,63.2,4,21.51,15.57,31.69,0,0,1,0,0,20,2,1,0,0.164805663,1,1,3,0,0,0,2,1,1,0,1,0
3930170,Slovenia,6378.0,Jan Oblak,Goalkeeper,94,78,30,24,6,80.0,3,43.1,36.61,69.07,0,0,0,0,0,11,0,0,0,0.0,0,0,6,0,0,0,0,0,0,0,0,0
3930170,Slovenia,11416.0,Jon Gorenc Stankovič,Center Defensive Midfield,30,14,1,1,0,100.0,0,27.71,27.71,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,2,0,0,0,0
3930170,Slovenia,16528.0,Petar Stojanović,Right Midfield,75,143,39,34,5,87.2,9,18.52,18.49,18.67,0,1,0,0,1,41,1,0,0,0.023205703,5,1,10,1,1,0,1,1,0,1,1,1
3930170,Slovenia,15896.0,Timi Elšnik,Left Defensive Midfield,90,169,46,33,13,71.7,5,23.22,24.14,20.91,0,4,3,1,1,46,2,0,0,0.184613847,5,2,8,1,2,0,1,2,2,0,0,0
3930170,Slovenia,205932.0,Vanja Drkušić,Right Center Back,92,102,28,23,5,82.1,2,26.74,24.25,38.2,0,1,1,0,1,24,0,0,0,0.0,0,0,2,1,0,0,4,0,3,0,0,0
3930170,Slovenia,137487.0,Žan Karničnik,Right Back,93,203,61,51,10,83.6,5,19.99,18.49,27.68,0,2,1,0,0,48,2,1,1,0.348281004,2,2,5,2,0,0,3,4,0,2,0,2
3930171,Denmark,24547.0,Alexander Hartmann Bah,Right Wing Back,36,62,21,15,6,71.4,6,21.05,18.55,27.3,0,1,0,0,0,14,0,0,0,0.0,0,0,1,0,1,0,0,0,0,1,0,0
3930171,Denmark,3959.0,Andreas Christensen,Left Center Back,84,161,50,48,2,96.0,2,17.59,16.86,35.15,0,2,0,0,0,45,1,0,0,0.2926257,0,0,1,2,0,0,0,3,0,1,0,0
3930171,Denmark,17042.0,Andreas Skov Olsen,Right Wing,10,19,6,5,1,83.3,0,16.48,16.65,15.61,0,1,0,0,1,3,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0
3930171,Denmark,3043.0,Christian Dannemann Eriksen,Left Wing,81,138,39,32,7,82.1,1,17.35,18.57,11.77,0,3,0,0,4,35,3,0,0,0.085496155,0,0,2,0,2,0,0,3,0,1,0,2
3930171,Denmark,8815.0,Jannik Vestergaard,Center Back,89,220,75,68,7,90.7,5,20.92,18.47,44.67,1,2,0,0,0,64,0,0,0,0.0,0,0,3,1,0,0,2,1,2,1,1,0
3930171,Denmark,8247.0,Joachim Andersen,Right Center Back,91,224,79,69,10,87.3,9,20.96,19.92,28.1,0,1,2,0,1,63,1,0,0,0.011467024,0,0,3,0,0,0,0,2,1,0,0,0
3930171,Denmark,16554.0,Joakim Mæhle,Right Wing Back,92,213,62,49,13,79.0,2,15.74,13.77,23.18,0,0,4,0,1,54,0,0,0,0.0,3,2,4,0,0,0,1,3,2,0,0,1
3930171,Denmark,21261.0,Jonas Older Wind,Right Wing,56,89,21,20,1,95.2,2,11.52,11.67,8.45,0,0,0,0,2,22,3,1,0,0.14414722,0,0,4,0,0,0,0,1,0,1,2,0
3930171,Denmark,3815.0,Kasper Schmeichel,Goalkeeper,82,67,25,19,6,76.0,2,36.13,28.83,59.23,0,0,0,0,0,14,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0
3930171,Denmark,8621.0,Morten Hjulmand,Right Defensive Midfield,79,223,63,53,10,84.1,2,15.81,16.33,13.05,0,1,0,0,1,60,2,1,1,0.057050221,1,1,4,1,0,0,1,1,1,1,1,0
3930171,Denmark,3570.0,Pierre-Emile Højbjerg,Left Defensive Midfield,91,297,84,74,10,88.1,8,17.76,17.39,20.44,0,5,1,0,0,75,5,4,0,0.12499867,1,0,6,5,2,0,2,1,2,1,3,1
3930171,Denmark,51672.0,Rasmus Winther Højlund,Center Forward,66,88,13,8,5,61.5,1,10.06,10.07,10.04,0,0,1,0,2,11,0,0,0,0.0,0,0,1,0,0,0,0,2,0,1,0,1
3930171,Denmark,60343.0,Victor Bernth Kristansen,Left Wing Back,56,79,21,17,4,81.0,1,14.4,14.14,15.5,0,0,0,1,0,13,0,0,0,0.0,0,0,2,0,0,0,0,1,0,0,0,0
3930171,England,22084.0,Bukayo Saka,Right Wing,68,142,35,28,7,80.0,10,18.19,16.64,24.37,0,1,2,0,2,36,3,0,0,0.32569950000000003,3,2,2,0,0,0,2,3,1,1,0,2
3930171,England,29399.0,Conor Gallagher,Right Defensive Midfield,38,68,18,15,3,83.3,1,15.84,15.99,15.07,0,0,0,0,0,11,0,0,0,0.0,0,0,1,0,0,0,0,2,1,1,1,0
3930171,England,3943.0,Declan Rice,Left Defensive Midfield,89,206,66,59,7,89.4,13,18.28,17.39,25.79,1,2,0,0,0,50,1,1,0,0.021318365,0,0,3,0,0,0,2,1,2,0,2,1
3930171,England,9000.0,Eberechi Eze,Left Wing,23,33,6,4,2,66.7,2,24.45,27.57,18.22,0,0,0,0,0,6,0,0,0,0.0,0,0,0,0,0,0,0,0,0,3,0,0
3930171,England,10955.0,Harry Kane,Center Forward,67,74,16,13,3,81.2,4,18.93,18.38,21.34,0,2,0,0,1,13,2,1,1,0.507577773,0,0,4,0,0,0,0,0,0,0,2,1
3930171,England,3244.0,John Stones,Right Center Back,93,225,80,71,9,88.8,5,21.57,20.14,32.86,0,3,0,0,0,62,0,0,0,0.0,0,0,2,0,0,0,2,0,0,0,0,0
3930171,England,3468.0,Jordan Pickford,Goalkeeper,92,112,43,32,11,74.4,11,34.97,24.9,64.26,0,1,0,0,0,24,0,0,0,0.0,0,0,5,0,0,0,0,0,0,0,0,0
3930171,England,30714.0,Jude Bellingham,Center Attacking Midfield,91,189,46,41,5,89.1,7,15.68,16.41,9.73,1,1,1,0,1,38,0,0,0,0.0,4,3,2,2,1,0,0,4,2,1,2,3
3930171,England,3308.0,Kieran Trippier,Left Back,92,132,49,42,7,85.7,8,18.3,16.02,32.02,0,2,1,0,1,31,0,0,0,0.0,0,0,6,1,0,0,1,3,0,2,0,0
3930171,England,3205.0,Kyle Walker,Right Back,93,210,78,65,13,83.3,11,18.54,18.11,20.72,0,0,1,0,1,53,0,0,0,0.0,0,0,3,0,0,0,0,1,1,0,0,0
3930171,England,34526.0,Marc Guehi,Left Center Back,91,166,57,52,5,91.2,7,21.3,21.12,23.12,1,4,0,0,0,40,1,0,0,0.021727161,1,0,3,0,0,0,1,3,0,2,0,0
3930171,England,4354.0,Phil Foden,Left Wing,68,132,30,27,3,90.0,7,14.64,14.34,17.35,0,1,0,0,0,34,4,1,0,0.182036496,3,3,1,0,0,0,0,0,0,0,1,1
3930171,England,3664.0,Trent Alexander-Arnold,Right Defensive Midfield,53,123,42,36,6,85.7,4,21.83,21.7,22.59,2,3,1,0,3,29,0,0,0,0.0,0,0,2,1,0,0,0,4,0,2,1,0
3930172,Italy,7480.0,Alessandro Bastoni,Right Center Back,94,190,70,62,8,88.6,6,21.96,20.49,33.36,0,1,0,0,0,43,0,0,0,0.0,0,0,2,0,1,0,3,2,0,1,0,0
3930172,Italy,6993.0,Bryan Cristante,Right Center Midfield,49,77,24,20,4,83.3,7,19.01,17.57,26.19,1,1,1,0,0,16,1,1,0,0.04522397,0,0,1,1,0,0,0,1,2,0,0,1
3930172,Italy,30926.0,Davide Frattesi,Right Center Midfield,45,64,7,5,2,71.4,0,9.26,11.55,3.54,0,0,0,0,0,10,0,0,0,0.0,4,2,3,0,0,0,0,0,2,3,0,1
3930172,Italy,7156.0,Federico Chiesa,Right Wing,63,86,11,6,5,54.5,1,19.23,16.58,22.41,0,0,0,0,0,16,1,0,0,0.028738793,2,0,2,0,0,0,1,0,3,0,1,2
3930172,Italy,12255.0,Federico Dimarco,Left Back,92,124,35,25,10,71.4,4,22.06,17.92,32.4,1,2,2,0,0,28,0,0,0,0.0,0,0,2,1,0,0,0,2,0,2,1,2
3930172,Italy,10992.0,Gianluca Scamacca,Center Forward,60,70,13,6,7,46.2,2,19.6,19.39,19.78,0,1,0,0,0,8,0,0,0,0.0,2,1,0,0,0,0,1,0,2,1,1,0
3930172,Italy,7036.0,Gianluigi Donnarumma,Goalkeeper,91,102,33,29,4,87.9,8,27.57,24.36,50.85,0,0,0,0,0,21,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0
3930172,Italy,11514.0,Giovanni Di Lorenzo,Right Back,96,206,59,51,8,86.4,4,19.37,19.02,21.57,0,0,1,0,0,44,0,0,0,0.0,0,0,0,2,2,0,3,2,1,2,1,3
3930172,Italy,7024.0,Jorge Luiz Frello Filho,Center Defensive Midfield,46,98,32,27,5,84.4,3,19.55,19.24,21.27,1,1,0,0,0,17,0,0,0,0.0,0,0,1,1,0,0,0,2,0,0,0,0
3930172,Italy,6963.0,Lorenzo Pellegrini,Left Wing,79,120,24,19,5,79.2,5,17.4,17.72,16.15,0,0,0,0,0,16,1,0,0,0.041307483,1,0,3,1,0,0,0,1,1,3,0,0
3930172,Italy,31093.0,Mateo Retegui,Center Forward,31,25,1,1,0,100.0,0,22.64,22.64,0.0,0,0,0,0,0,2,0,0,0,0.0,1,0,0,0,0,0,0,1,0,1,0,0
3930172,Italy,8792.0,Mattia Zaccagni,Left Wing,30,54,13,9,4,69.2,4,17.43,16.77,18.93,0,1,1,0,0,13,0,0,0,0.0,1,0,4,0,0,0,1,0,0,2,1,0
3930172,Italy,8181.0,Nicolò Barella,Left Center Midfield,96,195,50,40,10,80.0,4,21.97,21.74,22.9,0,2,1,0,1,41,0,0,0,0.0,1,0,7,1,1,0,1,0,0,1,1,0
3930172,Italy,41768.0,Riccardo Calafiori,Left Center Back,94,209,64,58,6,90.6,14,19.61,19.96,16.2,0,2,0,0,0,51,1,0,0,0.028129116,0,0,6,2,0,0,4,3,3,2,0,0
3930172,Spain,4353.0,Aymeric Laporte,Left Center Back,94,240,84,76,8,90.5,11,21.27,20.03,33.03,0,2,0,0,0,67,1,0,0,0.09134299,0,0,0,0,0,0,4,0,2,1,0,0
3930172,Spain,5721.0,Daniel Carvajal Ramos,Right Back,92,191,66,58,8,87.9,7,17.88,17.82,18.3,0,1,1,0,1,54,0,0,0,0.0,0,0,4,1,0,0,0,2,1,1,1,0
3930172,Spain,6655.0,Fabián Ruiz Peña,Left Defensive Midfield,92,287,88,80,8,90.9,19,17.92,18.26,14.44,1,1,1,0,3,81,3,2,0,0.095868436,1,1,11,2,1,0,0,2,1,1,2,1
3930172,Spain,6748.0,Ferrán Torres García,Right Wing,14,24,6,4,2,66.7,0,18.57,14.19,27.33,0,0,3,0,1,6,0,0,0,0.0,1,0,1,1,0,0,0,0,0,0,0,0
3930172,Spain,316046.0,Lamine Yamal Nasraoui Ebana,Right Wing,70,136,28,23,5,82.1,2,15.49,14.14,21.71,0,0,1,0,0,35,1,0,0,0.022184672,5,4,3,0,0,0,0,1,1,0,2,2
3930172,Spain,17620.0,Marc Cucurella Saseta,Left Back,96,193,60,58,2,96.7,10,18.82,18.32,33.3,0,2,2,0,3,47,0,0,0,0.0,1,0,3,5,1,0,1,2,2,3,0,0
3930172,Spain,6685.0,Mikel Oyarzabal Ugarte,Center Forward,15,18,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,2,0,0,0,0.0,0,0,1,0,0,0,0,0,0,1,1,0
3930172,Spain,68574.0,Nicholas Williams Arthuer,Left Wing,76,176,34,30,4,88.2,6,16.29,15.77,20.18,0,2,4,0,4,49,2,0,0,0.1758983295,8,5,4,0,0,0,0,3,2,1,3,5
3930172,Spain,30486.0,Pedro González López,Center Attacking Midfield,69,179,37,32,5,86.5,8,16.9,17.79,11.21,1,1,0,0,3,41,3,2,0,0.462704409,1,0,5,1,0,0,0,1,2,1,3,4
3930172,Spain,22128.0,Robin Aime Robert Le Normand,Right Center Back,91,205,69,66,3,95.7,6,21.67,21.68,21.43,0,1,0,0,0,56,1,0,0,0.07005949,0,0,1,0,0,0,1,2,3,2,0,0
3930172,Spain,6765.0,Rodrigo Hernández Cascante,Right Defensive Midfield,95,300,95,93,2,97.9,17,19.74,19.99,7.87,0,4,0,0,1,85,2,0,0,0.07428606069999999,0,0,4,0,0,0,3,1,1,2,2,0
3930172,Spain,11748.0,Unai Simón Mendibil,Goalkeeper,87,99,36,27,9,75.0,10,34.8,26.09,60.95,0,1,0,0,0,28,0,0,0,0.0,0,0,3,0,0,0,0,0,0,0,0,0
3930172,Spain,3477.0,Álvaro Borja Morata Martín,Center Forward,75,93,10,7,3,70.0,3,18.88,19.55,17.32,0,0,1,0,1,17,4,2,0,0.217583036,2,1,2,0,0,0,0,0,2,2,2,3
3930173,France,3026.0,Adrien Rabiot,Left Midfield,92,226,65,62,3,95.4,8,15.21,14.8,23.7,0,1,2,0,3,63,1,0,0,0.19072829,2,1,5,0,0,0,0,2,0,2,1,1
3930173,France,5487.0,Antoine Griezmann,Center Attacking Midfield,94,161,47,35,12,74.5,11,17.16,14.02,26.31,0,2,2,0,1,40,5,3,0,0.5997622675000001,0,0,3,0,0,0,0,0,0,3,0,2
3930173,France,10481.0,Aurélien Djani Tchouaméni,Left Defensive Midfield,92,324,107,103,4,96.3,4,19.67,19.07,35.06,1,3,1,0,0,95,3,0,0,0.098078709,0,0,2,1,0,0,0,0,2,1,0,0
3930173,France,8519.0,Dayotchanculle Upamecano,Right Center Back,92,338,115,110,5,95.7,10,19.53,18.79,35.74,0,3,0,0,2,103,0,0,0,0.0,0,0,2,1,1,0,0,1,1,1,0,0
3930173,France,4445.0,Jules Koundé,Right Back,92,196,71,59,12,83.1,7,15.18,14.57,18.17,1,0,5,0,2,51,0,0,0,0.0,1,1,2,0,0,0,3,2,0,0,3,0
3930173,France,2972.0,Marcus Thuram,Center Forward,72,77,12,9,3,75.0,5,14.49,14.46,14.58,0,0,0,0,0,15,2,0,0,0.131225333,0,0,2,1,0,0,1,2,1,1,1,1
3930173,France,3761.0,Mike Maignan,Goalkeeper,94,62,22,17,5,77.3,2,30.08,19.51,66.04,0,0,0,0,0,14,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0
3930173,France,3961.0,N'Golo Kanté,Right Defensive Midfield,92,213,63,57,6,90.5,6,15.91,15.46,20.15,0,0,0,0,3,55,2,0,0,0.09742513200000001,1,1,2,0,0,0,1,2,3,0,0,2
3930173,France,5477.0,Ousmane Dembélé,Right Midfield,72,170,39,33,6,84.6,3,18.7,18.38,20.45,0,1,4,0,2,46,2,0,0,0.10118263699999999,3,2,4,0,0,0,0,0,2,2,4,1
3930173,France,6704.0,Theo Bernard François Hernández,Left Back,94,181,57,51,6,89.5,1,15.53,14.81,21.63,0,1,2,0,0,49,0,0,0,0.0,0,0,5,1,0,0,2,1,0,2,1,0
3930173,France,17592.0,William Saliba,Left Center Back,94,248,86,84,2,97.7,2,17.67,17.43,27.81,0,0,0,0,0,72,0,0,0,0.0,0,0,1,0,0,0,1,1,0,1,0,0
3930173,Netherlands,37274.0,Bart Verbruggen,Goalkeeper,95,114,42,41,1,97.6,4,22.66,21.34,76.83,0,0,0,0,0,23,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0
3930173,Netherlands,20750.0,Cody Mathès Gakpo,Left Wing,91,87,18,10,8,55.6,9,13.18,11.55,15.22,0,0,2,0,2,19,1,1,0,0.049663115,1,0,1,1,1,0,3,2,0,0,0,0
3930173,Netherlands,8125.0,Denzel Dumfries,Right Back,94,151,48,42,6,87.5,1,18.73,17.01,30.76,0,2,3,0,0,34,0,0,0,0.0,0,0,1,1,0,0,0,1,5,0,0,2
3930173,Netherlands,15503.0,Jerdy Schouten,Right Defensive Midfield,72,105,30,28,2,93.3,2,19.25,18.74,26.29,0,0,0,0,0,23,0,0,0,0.0,0,0,2,1,1,0,2,2,2,0,0,1
3930173,Netherlands,32712.0,Jeremie Frimpong,Right Wing,72,107,24,20,4,83.3,5,15.06,14.3,18.89,0,0,0,0,0,28,2,1,0,0.16980835,0,0,3,1,0,0,0,1,1,0,2,1
3930173,Netherlands,21633.0,Joey Veerman,Center Defensive Midfield,20,44,16,11,5,68.8,2,22.69,20.84,26.76,0,1,0,0,1,11,0,0,0,0.0,0,0,1,0,0,0,1,0,0,0,1,0
3930173,Netherlands,22352.0,Lutsharel Geertruida,Right Back,20,62,20,20,0,100.0,0,19.7,19.7,0.0,0,0,0,0,0,19,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,1,0
3930173,Netherlands,2988.0,Memphis Depay,Center Forward,78,85,23,13,10,56.5,8,22.7,24.66,20.16,0,2,1,0,0,14,2,1,0,0.329365216,0,0,1,0,1,0,0,1,1,1,0,0
3930173,Netherlands,3306.0,Nathan Aké,Left Back,91,80,23,18,5,78.3,1,18.97,16.88,26.49,0,0,0,0,0,14,0,0,0,0.0,0,0,1,2,0,0,3,2,1,0,1,1
3930173,Netherlands,7787.0,Stefan de Vrij,Right Center Back,92,209,70,65,5,92.9,6,18.94,17.52,37.35,0,3,0,0,0,53,0,0,0,0.0,0,0,1,2,0,0,4,3,1,0,0,0
3930173,Netherlands,21582.0,Tijjani Reijnders,Left Defensive Midfield,93,122,36,34,2,94.4,5,17.53,17.3,21.52,0,0,0,0,1,32,1,0,0,0.024566133,0,0,1,0,0,0,1,2,0,1,2,0
3930173,Netherlands,3669.0,Virgil van Dijk,Left Center Back,93,135,47,43,4,91.5,3,20.9,19.89,31.83,0,1,0,0,0,30,1,0,0,0.024942296,0,0,1,0,0,0,8,0,1,1,0,0
3930173,Netherlands,7829.0,Wout Weghorst,Center Forward,15,20,4,4,0,100.0,1,7.96,7.96,0.0,0,0,0,0,0,3,0,0,0,0.0,0,0,1,0,0,0,0,1,0,1,0,0
3930173,Netherlands,39167.0,Xavi Simons,Center Attacking Midfield,72,90,20,16,4,80.0,4,19.74,17.62,28.21,1,1,0,0,1,22,2,1,0,0.139838192,1,0,3,2,2,0,0,0,2,2,0,0
3930174,Portugal,3193.0,Bernardo Mota Veiga de Carvalho e Silva,Right Wing,94,212,56,50,6,89.3,5,16.14,15.64,20.32,0,1,2,0,4,52,2,1,1,0.48476434,2,0,4,0,1,0,1,2,0,1,2,1
3930174,Portugal,5204.0,Bruno Miguel Borges Fernandes,Center Attacking Midfield,94,175,42,33,9,78.6,11,19.59,20.75,15.35,1,2,0,0,0,32,4,1,1,1.001701956,0,0,5,0,1,0,0,1,1,4,1,1
3930174,Portugal,5207.0,Cristiano Ronaldo dos Santos Aveiro,Center Forward,93,100,17,14,3,82.4,7,15.61,17.9,4.9,0,1,1,1,2,19,4,1,0,0.348380487,3,2,2,0,0,0,0,1,0,1,1,3
3930174,Portugal,32975.0,Diogo Meireles Costa,Goalkeeper,91,129,46,40,6,87.0,11,30.09,24.02,70.57,0,0,0,0,0,29,0,0,0,0.0,0,0,2,0,0,0,0,0,0,0,0,0
3930174,Portugal,12169.0,João Maria Lobo Alves Palhinha Gonçalves,Left Defensive Midfield,44,76,22,21,1,95.5,2,17.19,17.5,10.6,0,1,0,0,0,14,0,0,0,0.0,0,0,0,0,0,0,2,1,1,1,0,0
3930174,Portugal,7005.0,João Pedro Cavaco Cancelo,Right Back,66,170,52,48,4,92.3,3,16.9,16.92,16.69,0,1,1,0,2,41,0,0,0,0.0,6,3,2,1,0,0,0,2,1,1,0,0
3930174,Portugal,20016.0,Kléper Laveran Lima Ferreira,Left Center Back,82,200,64,62,2,96.9,6,20.18,20.24,18.03,0,0,0,0,0,50,0,0,0,0.0,1,1,2,3,1,0,5,2,0,1,1,0
3930174,Portugal,41092.0,Nuno Mendes,Left Back,93,205,62,54,8,87.1,14,21.66,21.56,22.35,0,2,3,0,0,49,0,0,0,0.0,2,0,1,1,0,0,3,5,1,1,1,0
3930174,Portugal,6374.0,Nélson Cabral Semedo,Right Back,23,36,8,7,1,87.5,0,15.35,14.17,23.67,1,0,0,0,0,7,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,1
3930174,Portugal,23256.0,Pedro Lomba Neto,Left Wing,49,87,21,14,7,66.7,2,15.57,16.04,14.62,1,0,3,0,0,21,0,0,0,0.0,3,1,6,0,0,0,0,0,0,1,1,2
3930174,Portugal,18360.0,Rafael Alexandre Conceição Leão,Left Wing,45,77,17,12,5,70.6,6,13.36,14.73,10.07,0,0,1,0,0,18,1,0,0,0.04168335,5,1,0,0,0,0,0,1,1,3,0,1
3930174,Portugal,9927.0,Rúben Diogo Da Silva Neves,Left Defensive Midfield,49,109,35,30,5,85.7,4,20.87,19.3,30.28,1,1,0,0,0,29,1,0,0,0.024696983,1,1,5,0,0,0,0,1,1,0,0,0
3930174,Portugal,5206.0,Rúben Santos Gato Alves Dias,Right Center Back,91,276,98,90,8,91.8,8,19.87,18.72,32.72,0,1,0,0,0,72,0,0,0,0.0,0,0,4,1,0,0,3,0,1,1,0,0
3930174,Portugal,34639.0,Vitor Machado Ferreira,Right Defensive Midfield,85,209,62,56,6,90.3,12,17.87,17.92,17.32,1,0,1,0,1,56,0,0,0,0.0,1,1,10,0,0,0,0,2,0,4,1,1
3930174,Turkey,48383.0,Abdülkerim Bardakcı,Left Center Back,91,144,53,45,8,84.9,4,18.4,16.6,28.52,0,1,1,0,1,35,0,0,0,0.0,0,0,4,0,0,0,1,2,1,0,0,1
3930174,Turkey,30442.0,Altay Bayındır,Goalkeeper,94,103,35,28,7,80.0,8,33.32,24.93,66.91,0,2,0,0,0,24,0,0,0,0.0,0,0,5,0,0,0,0,0,0,0,0,0
3930174,Turkey,116587.0,Arda Güler,Center Attacking Midfield,24,92,23,20,3,87.0,1,17.76,16.36,27.09,0,0,1,0,0,23,2,0,0,0.018995894,5,1,2,0,0,0,0,0,1,0,0,0
3930174,Turkey,134209.0,Barış Alper Yılmaz,Center Forward,93,127,24,18,6,75.0,2,18.65,15.68,27.56,0,1,0,0,0,23,0,0,0,0.0,0,0,4,1,0,0,0,1,3,1,3,2
3930174,Turkey,30438.0,Ferdi Erenay Kadıoğlu,Left Back,91,166,50,40,10,80.0,4,17.59,17.0,19.92,0,1,0,0,1,42,0,0,0,0.0,3,3,5,2,1,0,2,0,1,0,2,0
3930174,Turkey,7039.0,Hakan Çalhanoğlu,Right Defensive Midfield,93,201,67,59,8,88.1,6,21.01,19.83,29.73,0,5,0,0,1,49,1,0,0,0.008017924,1,1,5,1,1,0,2,3,2,0,0,0
3930174,Turkey,12293.0,Kaan Ayhan,Left Defensive Midfield,56,84,27,22,5,81.5,2,18.22,16.63,25.21,0,0,0,0,1,16,0,0,0,0.0,0,0,0,1,0,0,2,2,2,1,0,0
3930174,Turkey,151813.0,Kenan Yildiz,Left Wing,30,51,14,12,2,85.7,2,12.57,13.39,7.67,0,0,0,0,0,14,1,0,0,0.025981167,0,0,0,0,0,0,0,1,0,0,0,0
3930174,Turkey,10349.0,Mehmet Zeki Çelik,Right Back,94,142,46,38,8,82.6,8,12.75,13.55,8.94,0,0,2,0,1,32,0,0,0,0.0,0,0,4,0,0,0,0,1,3,0,2,0
3930174,Turkey,23558.0,Merih Demiral,Right Center Back,18,39,11,9,2,81.8,1,17.11,14.85,27.32,0,0,0,0,0,12,0,0,0,0.0,0,0,1,0,1,0,0,1,0,0,1,0
3930174,Turkey,49689.0,Muhammed Kerem Aktürkoğlu,Left Wing,56,93,15,9,6,60.0,3,19.54,14.87,26.56,0,0,2,0,1,17,3,1,0,0.5982419569999999,4,3,1,0,0,0,0,2,1,0,1,1
3930174,Turkey,22212.0,Orkun Kökçü,Center Attacking Midfield,43,45,8,4,4,50.0,7,13.41,10.22,16.6,0,0,0,0,0,7,2,1,0,0.101292256,0,0,3,0,0,0,1,0,1,0,2,0
